,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,genre
6046,0.647,0.574,7,-7.029,0,0.102,0.053,0.0,0.113,0.0794,139.81,31YXuMBGIOeZQfAu1NxMbK,218802,3
6047,0.632,0.748,1,-5.389,1,0.308,0.0441,0.0,0.309,0.354,82.516,4dZjpCKgn9zas9eMJNT5QO,177337,3
6048,0.744,0.73,11,-6.576,0,0.414,0.216,0.0,0.188,0.711,93.953,7ilwtjmDj6Xyx9Lp2LDFuq,112579,3
6049,0.694,0.625,2,-5.699,0,0.107,0.3,0.0,0.308,0.24,125.106,3liV7NpLWeAwmZem5uQl2j,163302,3
6050,0.893,0.668,4,-7.926,0,0.361,0.0955,0.0,0.0968,0.293,89.029,36HEbeiwJ2FkLHgBv0qEfV,218210,3
6051,0.618,0.625,1,-8.008,1,0.227,0.491,0.0,0.17,0.512,90.038,4DwDhQsHmLAnPBCXUDFMan,266291,3
6052,0.767,0.587,1,-5.344,1,0.0863,0.0896,0.0,0.0879,0.0974,99.084,1qjuYfQsPz4Kt5Ftg03TaZ,133022,3
6053,0.604,0.626,10,-7.068,0,0.344,0.0642,0.0,0.261,0.296,81.401,2vrRKo0gMwseBRAOCaiid0,306257,3
6054,0.724,0.912,9,-5.628,1,0.404,0.313,0.0,0.0921,0.477,89.971,3HfJucp1eH2WZYn9fdDE74,168763,3
6055,0.417,0.679,2,-6.126,1,0.0885,0.184,0.0,0.217,0.291,92.033,2c3gn2uL85jNcQDO8FWiJo,238972,3
6056,0.945,0.655,2,-8.074,1,0.343,0.385,0.0,0.134,0.457,120.044,3vZsIC0bn84ETfwM5GHh5b,114416,3
6057,0.667,0.754,1,-5.62,1,0.248,0.0588,0.0,0.378,0.236,95.996,5PqBwcjPIznE79fStq15Dl,213402,3
6058,0.678,0.638,8,-4.418,1,0.27,0.0275,0.0,0.197,0.173,89.066,1LCdbIeHlHueprbUBHuUTB,238203,3
6059,0.654,0.829,1,-3.53,1,0.045,0.044,0.0,0.332,0.196,91.064,0V3kpFCTvbrZnLKyQl7wj7,190412,3
6060,0.853,0.641,1,-5.952,1,0.231,0.04,0.0,0.163,0.469,132.03,0KLXLbcknNdLV7oIvmiinV,225008,3
6061,0.511,0.717,11,-6.312,0,0.411,0.000387,0.0,0.106,0.268,166.171,0uKa2bnbTVLhFF65wKGu5W,362839,3
6062,0.53,0.681,2,-4.759,1,0.284,0.0873,0.0,0.285,0.175,88.52,0xsRJrM2v4wAOWK8UYBx6j,192099,3
6063,0.767,0.725,10,-5.85,0,0.0812,0.00769,0.0,0.0665,0.307,163.054,0QOxNkoDnfB112hVEJBP4w,168495,3
6064,0.491,0.798,6,-4.164,0,0.215,0.0774,0.0,0.206,0.323,167.592,3mOtSekvhygYwRfgKFrFUm,261743,3
6065,0.821,0.509,7,-6.488,1,0.153,0.28,0.0,0.234,0.537,172.072,47Mf1u67oqXtWBAaUHUSi7,180522,3
6066,0.487,0.644,8,-6.389,1,0.281,0.198,0.0,0.228,0.428,164.538,7p5jF2V114JYECqLIVwzaD,246793,3
6067,0.819,0.707,10,-4.742,0,0.229,0.0124,6.28e-05,0.119,0.244,150.073,0v9zuREQk0dXreqDX88VkX,185261,3
6068,0.579,0.701,0,-5.401,1,0.381,0.0144,0.0,0.218,0.358,86.434,4yv7UGCLOBijVfQZ5kxNU2,221522,3
6069,0.58,0.832,7,-3.423,1,0.295,0.608,0.0,0.318,0.653,72.051,71DL84OEaXiakH5PcH3GWO,181274,3
6070,0.562,0.679,9,-5.247,1,0.37,0.0393,0.0,0.376,0.265,79.542,2Cgo8W3rjj1oGHJtb61H0o,235263,3
6071,0.618,0.485,4,-8.227,0,0.28,0.176,0.0,0.0951,0.459,111.869,7q5opSK7YqmDUaylsAtNK3,163834,3
6072,0.747,0.813,10,-5.495,1,0.0404,0.00605,3.37e-06,0.145,0.67,147.043,0jZmBB6kCoccGmVcfVHhf8,170539,3
6073,0.71,0.717,1,-4.823,1,0.188,0.181,0.0,0.259,0.565,139.949,3VSng6m3EB3mDzjap7WSve,191486,3
6074,0.737,0.49,5,-7.569,1,0.306,0.0499,0.0,0.0477,0.57,86.048,2spdAwtgEV65NFzEaYDcV1,233750,3
6075,0.339,0.79,10,-7.145,0,0.434,0.0405,0.0,0.759,0.362,82.811,0h8DzxejdYfi6HpM78wsvj,301870,3
6076,0.547,0.778,11,-6.87,0,0.249,0.367,8.96e-05,0.176,0.57,113.945,26HkkmWVmu28eLTwjkJmbq,287360,3
6077,0.489,0.892,8,-4.647,1,0.197,0.569,0.0,0.338,0.717,88.074,78pQO9j9FuKDYhjpz5t03x,130893,3
6078,0.889,0.639,11,-4.721,0,0.104,0.00517,0.0,0.179,0.461,107.049,0YMB62d2wShNLvzZRbut7S,234693,3
6079,0.54,0.745,10,-4.736,0,0.439,0.117,0.0,0.132,0.553,80.57,4puynEQDC3TMmJ9rmndxsO,271773,3
6080,0.647,0.484,1,-5.112,1,0.137,0.121,2.38e-06,0.202,0.375,108.018,7mqXhUzSftnIzuTb0UgKws,300973,3
6081,0.499,0.783,0,-5.68,1,0.366,0.238,0.0,0.446,0.56,108.961,0OPEXrFj2b90fiMHH7OqQu,268493,3
6082,0.796,0.75,7,-6.074,1,0.226,0.0635,0.0,0.0845,0.5,110.027,4CQnifECJXSZZzBwXxNWty,219333,3
6083,0.364,0.697,2,-8.233,1,0.111,0.422,0.000245,0.141,0.276,80.952,2d6wdRcGvAdK9F21tEeZjK,291720,3
6084,0.606,0.737,10,-4.62,0,0.364,0.242,0.0,0.639,0.505,115.16,0GUAEfeUCbAckpgQ4VsK0l,283120,3
6085,0.756,0.627,6,-6.275,0,0.375,0.112,0.0,0.12,0.358,87.932,5OcfZI2obBpYqEp3Pp6Wuu,292520,3
6086,0.637,0.732,1,-4.799,1,0.195,0.408,0.0,0.135,0.336,88.043,1kLBnSFuQSHblVBBN0bRzv,261747,3
6087,0.654,0.558,4,-7.923,0,0.312,0.587,1e-05,0.216,0.393,89.916,0DZpf5fpWl1X2zEnINpiBJ,263360,3
6088,0.534,0.841,10,-4.028,0,0.31,0.00723,0.0,0.423,0.297,176.094,51tRB1vIT29hHQW3Lo7H5v,328827,3
6089,0.43,0.631,11,-5.319,0,0.263,0.426,1.87e-05,0.205,0.703,90.609,4TBrUPdmS7brSpt5UMuFRW,241680,3
6090,0.552,0.777,8,-4.841,1,0.368,0.709,0.0,0.7,0.705,120.212,2iQuuh4wku4TtP2IdGqXd7,336013,3
6091,0.523,0.516,6,-8.804,1,0.734,0.66,0.0,0.696,0.48,87.133,0nyJt3xFsjnNxReGrSpqyo,727107,3
6092,0.764,0.538,6,-11.442,0,0.116,0.21,0.00057,0.138,0.494,82.003,2FCFbJUw9QLJqEBAltupGM,152325,3
6093,0.424,0.904,1,-1.505,0,0.204,0.00168,0.0,0.0641,0.307,163.946,1GWXxbQPIuqsvvItHb4wk1,287707,3
6094,0.521,0.961,3,-2.898,1,0.377,0.208,0.0,0.345,0.548,108.011,0yB6TfPszMh8qwXhMNI0dJ,264573,3
6095,0.688,0.904,1,-2.234,1,0.106,0.0229,0.0,0.0909,0.71,127.887,2NV5YHMNyk2hJ7n8D2iTbp,212427,3
6096,0.548,0.785,2,-0.11,1,0.0346,0.0294,0.0,0.0544,0.435,123.012,4VcB847lGX8RmjfM7VESHY,267453,3
6097,0.628,0.851,1,-3.064,0,0.0838,0.0143,0.0,0.218,0.305,130.073,0vTJMFbj5E6vcBXDaOjpT2,218933,3
6098,0.546,0.915,4,-1.819,1,0.275,0.216,0.0,0.378,0.44,78.803,515XojvQD6gqU7QB0fcbcv,327227,3
6099,0.498,0.809,8,-4.304,0,0.0564,0.00824,0.0,0.189,0.401,140.27,0Ag0vewzJReQzSnqrLqCZj,248800,3
6100,0.56,0.734,0,-3.973,0,0.121,0.064,0.0,0.08,0.467,75.836,48fKtFIGvz1lTuPHTDmaKi,265347,3
6101,0.478,0.809,3,-3.855,1,0.104,0.12,0.0,0.103,0.273,148.191,7viecRmBeOnL715OnmaXUL,262347,3
6102,0.734,0.892,2,-1.856,1,0.125,0.0648,0.0,0.58,0.605,138.031,6emZtsjjtnky9xnrcVYB1v,303533,3
6103,0.771,0.895,9,-4.805,1,0.253,0.0499,0.0,0.571,0.771,96.576,61N5XuXgECdCJizGL0h66u,181920,3
6104,0.571,0.948,1,-2.906,0,0.156,0.249,0.0,0.0943,0.509,88.784,0Gva34l6CxxNX6X9cgrMwq,257627,3
6105,0.706,0.872,10,-1.861,0,0.0314,0.0682,0.0,0.354,0.702,138.054,41kHu0ufaEWnAyHPTXPVWP,207227,3
6106,0.512,0.28,8,-16.708,0,0.0441,0.811,7.48e-05,0.087,0.545,111.446,2AfWCBwGGCsZtvVnGF3QYE,107162,3
6107,0.828,0.783,0,-6.321,1,0.171,0.236,0.0,0.108,0.178,141.868,10LqXyLYqVhjo1Tcu3XYvP,191437,3
6108,0.699,0.476,1,-6.502,1,0.282,0.0325,0.0,0.0985,0.366,104.926,0rQxJYkzMkcbed8NVmpvvT,217841,3
6109,0.729,0.549,1,-8.084,1,0.425,0.176,0.0,0.382,0.38,77.954,7vweq1v8BzuwVChGKQ4gjh,237312,3
6110,0.772,0.494,8,-7.796,1,0.678,0.0995,0.0,0.0733,0.353,81.831,3YpZCyr3OOQsASKaUUzrQ2,216706,3
6111,0.87,0.37,4,-7.869,1,0.285,0.152,2.56e-06,0.0923,0.64,149.87,7Cu71U9pwna6IxSUVftp2x,133917,3
6112,0.783,0.521,6,-6.71,0,0.403,0.509,0.0,0.62,0.457,116.199,5S9alBPKlNUOeXHJXiqeSx,200310,3
6113,0.699,0.567,10,-9.246,0,0.265,0.163,1.79e-06,0.141,0.648,84.42,7gUfvxe3RmJlaUztHqzJan,315772,3
6114,0.547,0.448,5,-8.352,0,0.436,0.641,0.0,0.119,0.141,171.16,0UV4PCNunm3uzhxzzQSvDE,197822,3
6115,0.846,0.647,2,-7.916,1,0.39,0.0858,0.0,0.116,0.537,81.996,2GF1SiCjxeNpuvGbROVy8O,257647,3
6116,0.713,0.627,8,-9.306,1,0.399,0.0501,0.0,0.0563,0.217,75.046,77tZRw1R60WIbjwBP7HjRu,286729,3
6117,0.798,0.655,2,-5.876,1,0.406,0.157,0.0,0.172,0.609,92.197,40ZKynTJvdnzgzXhyeuAT4,190360,3
6118,0.757,0.589,1,-5.609,0,0.2,0.016,6.07e-06,0.401,0.195,143.023,7G9PYl82S7WcXyvFOQivrp,232467,3
6119,0.266,0.47,2,-11.847,0,0.0457,0.0644,0.000138,0.82,0.0863,86.084,1TpwCt5UN4x4XFA5CLNLib,126080,3
6120,0.532,0.781,7,-7.355,0,0.351,0.056,0.0,0.704,0.206,86.585,4hDVp91fU023kzpG2Pa50r,415693,3
6121,0.44,0.869,6,-6.923,0,0.461,0.0548,0.0,0.327,0.48,180.118,4VUpgvJxbriXHrMrsb60HB,265880,3
6122,0.499,0.842,1,-6.375,1,0.512,0.11,0.0,0.953,0.296,75.811,5rSH2YlI18D4mmgP0tQbs9,272987,3
6123,0.664,0.662,10,-8.206,0,0.367,0.179,0.0,0.754,0.185,98.268,5EPp5oygWvFf08qCFBAZcV,284960,3
6124,0.685,0.895,10,-6.662,0,0.295,0.0616,0.0,0.928,0.331,93.53,77aasEzxEXE13suFG6npRE,219480,3
6125,0.529,0.443,11,-10.368,0,0.206,0.069,1.85e-05,0.591,0.0609,86.937,0blFG9HMuSPedfdyFnN7m9,467867,3
6126,0.545,0.702,1,-8.975,1,0.481,0.107,0.0,0.927,0.174,115.555,5eosij7UzMFxOiR5NbWUYv,410280,3
6127,0.704,0.762,1,-8.582,1,0.305,0.0507,0.0,0.893,0.234,132.205,1O02UzJKK7njDp3lQqLhUm,286587,3
6128,0.63,0.695,10,-7.666,0,0.318,0.0847,1.15e-06,0.77,0.163,102.647,0SFZAQnxM6KBBNi8Y7YflZ,356187,3
6129,0.419,0.459,9,-11.659,0,0.101,0.147,0.00121,0.822,0.174,81.891,0Doo3FFDXdBkUPQopiZrGa,181880,3
6130,0.619,0.738,5,-7.559,1,0.218,0.202,2.84e-06,0.513,0.354,139.639,00X0ABCr4AZpT5GDfwjdcg,286107,3
6131,0.555,0.577,0,-9.64,0,0.689,0.455,0.0,0.924,0.182,86.338,6EaJ6rsAqrcfsEhKzrtK9i,464813,3
6132,0.699,0.702,1,-5.942,1,0.0592,0.215,0.0,0.25,0.512,74.982,0Bf4K61fD7kPBTIvCkL8DF,140800,3
6133,0.731,0.734,11,-5.652,0,0.273,0.127,0.0,0.268,0.625,142.983,4lCSOu4tsSlljiQUlWJYVt,127547,3
6134,0.735,0.684,2,-4.747,1,0.179,0.141,0.0,0.178,0.435,142.031,5Ar2IdS42hvVwV7EhflI8b,165640,3
6135,0.799,0.647,9,-6.553,1,0.307,0.0748,1.13e-05,0.506,0.586,142.005,7CC9nqOp7fXsoyKsitBZ6J,108160,3
6136,0.773,0.743,6,-5.106,0,0.242,0.0115,0.0,0.066,0.772,140.992,6S380PQvuw8SQzsGygd6I4,190680,3
6137,0.484,0.553,10,-7.914,0,0.353,0.471,0.0,0.276,0.598,103.772,7iBKCNKl5UjxfOgyxnQ6q6,161120,3
6138,0.741,0.763,4,-3.972,0,0.279,0.124,0.0,0.108,0.584,141.011,3sAXuKtlMOQKM7PHadkhyl,156373,3
6139,0.772,0.879,2,-4.22,1,0.34,0.0283,2.25e-06,0.256,0.309,61.309,2TRu7dMps7cVKOyazkj9Fb,135747,3
6140,0.751,0.722,8,-7.284,0,0.103,0.531,0.0349,0.112,0.662,143.56,1v6YDRVu8nrGI7uuq3ou6z,146720,3
6141,0.678,0.798,1,-5.923,1,0.304,0.456,0.0,0.264,0.747,145.126,4ogUNsrAiv68W9LnD6mJJm,160560,3
6142,0.687,0.691,10,-4.091,1,0.261,0.173,0.000428,0.504,0.821,71.576,4dFPHN0Yf3eG9SNU84y5a5,174547,3
6143,0.38,0.735,0,-4.746,1,0.0656,0.429,0.0,0.21,0.309,68.25,6AIvtfUPf3bUxCOV9SgE5d,125173,3
6144,0.742,0.798,7,-5.932,1,0.309,0.206,0.000489,0.394,0.682,142.004,6BKMS3GOCJRCO3l4TlqJrF,216387,3
6145,0.642,0.764,6,-4.441,0,0.174,0.196,0.0,0.077,0.579,141.831,1wXN2YC8tTGK5J1wOn55TO,221813,3
6146,0.836,0.627,6,-4.377,0,0.197,0.143,0.0,0.0657,0.652,142.99,1dnsojUNfvhiztcITLzruj,194680,3
6147,0.73,0.816,7,-5.402,1,0.304,0.177,1.23e-05,0.415,0.803,142.054,5R9k9x85lAYbamdUoKAJvj,230387,3
6148,0.61,0.61,5,-5.981,0,0.406,0.399,0.0,0.203,0.555,120.47,7knEYd7b0UcbjgChHX7QBq,190840,3
6149,0.666,0.709,2,-3.899,1,0.276,0.369,0.0,0.342,0.624,153.875,6b95fWU3IAJFqah44oK1hi,85111,3
6150,0.877,0.65,7,-3.641,1,0.0975,0.00361,0.0,0.0957,0.179,140.032,2FRG7Tzb4P0XRYmGoHuJok,180013,3
6151,0.924,0.689,2,-5.415,1,0.307,0.00958,0.0,0.145,0.624,140.031,2lA0xnPu9047wGWlzlbmWy,197101,3
6152,0.752,0.611,11,-8.891,1,0.212,0.711,0.0,0.257,0.669,144.996,4UnFjl98tn4JOup6ML4HHa,187034,3
6153,0.788,0.395,1,-5.88,1,0.223,0.0155,0.0,0.0928,0.471,151.032,1bbbCZdHE67k0QvZR7jgIM,174792,3
6154,0.707,0.784,5,-4.122,1,0.14,0.348,0.0,0.22,0.596,75.015,6Bq9eRHbCResuO9AjH4RTT,157213,3
6155,0.852,0.49,2,-5.174,1,0.447,0.392,6.95e-06,0.234,0.493,150.07,3jssyZNCHenAwKVVNG7XeY,217615,3
6156,0.74,0.544,2,-8.926,0,0.0714,0.409,0.0,0.102,0.331,147.972,3EIcwy7NUXYDGk40zrVQib,183260,3
6157,0.761,0.679,1,-5.713,1,0.206,0.273,0.0,0.15,0.819,152.0,72yfqrZ5roBFiXn15mC0nu,132640,3
6158,0.738,0.627,7,-6.926,1,0.269,0.207,0.0,0.112,0.59,90.022,3QEivPvKdo5ES5wSdmBSOh,188668,3
6159,0.724,0.716,11,-4.543,0,0.268,0.557,0.0,0.13,0.338,140.248,1F9OPzL7tca9v4abPJVKS6,167971,3
6160,0.804,0.839,8,-3.149,0,0.221,0.149,0.0,0.11,0.878,144.937,0qTMxmy2kMTLHFzjxcxbCJ,168821,3
6161,0.757,0.648,2,-3.691,1,0.0792,0.0409,0.0,0.171,0.329,149.957,7l21HwidwjXBiUoIi4MtPV,155622,3
6162,0.789,0.611,0,-5.309,0,0.267,0.0206,0.0,0.125,0.393,149.951,5DwJlLn0PRG7HxPQA7ExKG,147772,3
6163,0.857,0.597,6,-5.206,0,0.263,0.282,0.0,0.0926,0.435,142.009,7imUkaZoBIda7DWJdC6leH,179698,3
6164,0.747,0.641,11,-6.852,1,0.0685,0.0821,0.0,0.108,0.352,125.027,6fPfrgIwyxDwbyySM7FMeV,185353,3
6165,0.661,0.684,8,-4.5,0,0.0671,0.47,0.0,0.347,0.597,149.957,7L63O3qjRDDoWSigMSaX1A,157332,3
6166,0.781,0.742,0,-5.239,1,0.268,0.398,0.0,0.13,0.387,104.979,4DSUZ7oaDSG3ytDFBv3EpK,186915,3
6167,0.495,0.335,6,-11.261,1,0.0738,0.626,1.14e-06,0.105,0.38,100.937,0KW3tMVrAxeylW7axJqROv,159966,3
6168,0.616,0.801,2,-5.575,0,0.0602,0.31,5e-05,0.278,0.629,95.054,3BXWEWSrpRYmkaOjpfmyME,231826,3
6169,0.717,0.692,1,-4.859,1,0.133,0.599,0.0,0.127,0.737,76.023,3IM9nuZHmJ2qGfBAAP0qcl,183783,3
6170,0.821,0.65,5,-5.877,1,0.103,0.239,0.000138,0.11,0.604,164.033,4iDhQFNWG6uHWi7LOKhmkP,202947,3
6171,0.794,0.404,8,-6.523,1,0.347,0.0592,0.0,0.107,0.166,159.959,3lhYE5dJICHbRsPCu0RXJU,188053,3
6172,0.523,0.693,10,-7.514,0,0.401,0.0288,0.0,0.699,0.152,112.969,6voRegfUyJiaCP4gU3GKI5,318852,3
6173,0.492,0.733,10,-6.084,1,0.402,0.659,0.0,0.309,0.73,172.168,11BJcNxOLMwQj0mgfzJRlr,167276,3
6174,0.704,0.543,0,-9.006,1,0.172,0.0487,2.88e-06,0.184,0.134,129.973,6GaWECzvlfDLOVHLdKfOdN,161903,3
6175,0.628,0.655,11,-5.277,0,0.193,0.0252,0.0,0.118,0.257,77.554,3wOWLlOFaqPLNwYB6lP1iv,223975,3
6176,0.487,0.577,1,-6.381,1,0.42,0.00539,0.0,0.154,0.32,80.523,2Y6zLhCFhSIrEEtyVeRKeq,275506,3
6177,0.93,0.595,1,-6.984,1,0.131,0.309,0.0,0.193,0.373,112.011,7hzMnatXxq0Sa8Mddwe9Tt,197128,3
6178,0.882,0.502,8,-7.579,1,0.182,0.133,0.0,0.378,0.2,111.055,4hE5FHFg3UJ5N37MyMc9SX,175045,3
6179,0.764,0.729,10,-4.828,0,0.0517,0.000259,1.46e-05,0.378,0.396,135.985,0tbgMHVwYfrwg7yccRVo4E,237717,3
6180,0.544,0.57,10,-6.254,0,0.0455,0.184,0.0,0.151,0.248,131.936,5pchgUAxbGc4dwVnx0ADjz,269109,3
6181,0.677,0.525,8,-8.473,1,0.278,0.000344,0.0,0.109,0.718,179.939,7zaIz73UoqwOQ1hGEA0Ptq,194463,3
6182,0.624,0.759,11,-5.338,1,0.226,0.00143,0.0,0.116,0.325,144.015,3IRgpUsVc9bM5QOR1Nz9y8,181398,3
6183,0.676,0.575,8,-6.996,1,0.284,0.404,0.0,0.102,0.113,145.028,4KYezw8y2tJutjgj0J6kMw,203562,3
6184,0.643,0.876,7,-4.184,1,0.166,0.192,0.0,0.0668,0.557,101.867,5ybaoqoiqhsml3H7Kxsxxz,244594,3
6185,0.573,0.655,4,-5.083,0,0.255,0.0545,0.0,0.137,0.193,84.875,1okYAMzoGA1nZe3mSmq0zz,415375,3
6186,0.817,0.506,5,-6.996,0,0.166,0.122,0.0,0.0846,0.807,151.975,1EHWTyklqY1X4UGRylJTU3,154998,3
6187,0.829,0.209,5,-21.303,0,0.335,0.0198,0.00354,0.426,0.145,141.981,6cGwldU2nmDUPpkt1Koysg,150888,3
6188,0.883,0.671,0,-5.159,1,0.485,0.157,0.0,0.0731,0.577,140.014,3h6HY3tsm29kimSqwDHXeX,112547,3
6189,0.67,0.848,9,-10.128,1,0.0608,0.638,0.0547,0.108,0.075,104.972,1khzCnnegVDO5zHgvRRtxJ,155429,3
6190,0.899,0.604,11,-8.13,0,0.262,0.105,0.0,0.167,0.212,100.049,5xBcvf2WeukA3K0tiUutlR,154800,3
6191,0.785,0.457,1,-8.002,0,0.0621,0.29,0.0,0.122,0.687,128.93,0FtHWlVsqsWoODUqAjpznY,139535,3
6192,0.64,0.799,4,-3.998,0,0.045,0.0848,5.4e-06,0.129,0.0974,111.992,2pvS2qIkOSFlvLkGBAgQ2o,216429,3
6193,0.895,0.439,5,-12.142,0,0.319,0.199,0.0,0.0683,0.633,109.988,2WxUIiq06XXPYWl9YcRJnD,98413,3
6194,0.452,0.623,8,-8.849,0,0.0827,0.122,0.0,0.382,0.817,99.258,6VJzxfMybfnOm4Te1hqUk3,117427,3
6195,0.514,0.634,1,-6.514,1,0.383,0.235,0.0,0.13,0.308,76.181,5kTn07V96U8LyoQgz6DZzX,193013,3
6196,0.583,0.759,5,-7.971,1,0.238,0.017,0.0,0.179,0.421,154.04,04J9aoBIvtKSeDCvC6OEAk,154933,3
6197,0.804,0.464,8,-8.976,0,0.273,0.203,0.0,0.0933,0.517,104.954,7niut1GcKrCVZe4mx7Tqp8,133333,3
6198,0.733,0.693,1,-8.419,1,0.2,0.000831,0.0,0.165,0.298,100.034,4XslNXIadAFZ1PmbELe5TB,159813,3
6199,0.656,0.473,1,-9.708,0,0.0659,0.00424,0.0,0.0662,0.378,130.056,3CTOc6QGsoaxwaPJYFxNsG,133773,3
6200,0.659,0.683,8,-8.419,1,0.105,0.0548,3.05e-05,0.14,0.887,86.006,5Kwd75iAKLEMncFz19aYrk,100773,3
6201,0.813,0.604,10,-8.289,0,0.0696,0.179,0.0,0.103,0.755,111.924,6jfaiTyyoqqZfbV94PW8th,144120,3
6202,0.664,0.586,7,-7.813,0,0.238,0.212,0.0,0.216,0.589,88.502,77Xwqkw7VrV8E5FCq9JhO8,179813,3
6203,0.645,0.602,0,-7.291,0,0.0684,0.0192,0.0,0.101,0.623,129.869,5MahkGwmekesRqoPSqF9Ja,138387,3
6204,0.624,0.52,2,-8.351,0,0.214,0.057,0.0,0.0775,0.0866,145.031,2DumUKurdtPHh0eUauFuqw,152547,3
6205,0.68,0.589,10,-7.275,1,0.249,0.226,0.0,0.133,0.548,82.484,4r98f87mBfMAfdQvUImksB,118720,3
6206,0.59,0.572,10,-8.871,0,0.0541,0.0113,0.0,0.132,0.335,81.948,0hBmlHuZzZFcmzUZezNjZQ,176333,3
6207,0.797,0.612,1,-10.807,1,0.222,0.0239,0.0,0.125,0.434,89.088,4bBvEncIAuySyQC2Rx7rev,119533,3
6208,0.536,0.568,7,-9.536,0,0.358,0.296,0.0,0.15,0.532,127.599,3cPHoY74T4uZUkYYlGf7c0,136413,3
6209,0.558,0.502,1,-10.896,1,0.391,0.0384,0.0,0.0752,0.298,96.257,1oRv3rFlY3r4k990e7edpu,170920,3
6210,0.732,0.459,9,-10.524,0,0.193,0.144,0.0,0.0818,0.257,133.067,5jPAwLGMs0cCKStblX1Jii,159573,3
6211,0.732,0.636,7,-6.162,0,0.0497,0.0847,0.0,0.241,0.358,138.061,0IJA9KP6rT55jrP1YpTdhx,153627,3
6212,0.856,0.756,4,-5.738,0,0.145,0.0582,0.0,0.128,0.616,160.125,5vuvlreu8el8Zx8KDdcdLg,145500,3
6213,0.756,0.656,5,-7.494,0,0.519,0.25,0.0,0.231,0.683,155.011,5d2wuCsKBx2zrDWHky24yn,148689,3
6214,0.634,0.437,4,-13.836,1,0.323,0.163,0.0,0.124,0.486,171.406,2a6sjwokUT2lAFGtTfrBUG,178678,3
6215,0.714,0.647,9,-5.667,0,0.19,0.302,0.0,0.0561,0.61,158.956,5lQvcmJHBcCHMFEusim8bH,144960,3
6216,0.803,0.517,6,-8.756,0,0.124,0.292,0.0,0.115,0.19,78.025,1WPszJN4Em99es2kpiaUxt,135419,3
6217,0.872,0.434,1,-11.737,1,0.733,0.0654,0.0,0.096,0.292,82.974,4n7c4QoSavoKz7qLitbQbD,121522,3
6218,0.678,0.711,10,-4.722,1,0.0402,0.251,0.0,0.0383,0.617,85.989,4vAFEZWr02aj3rv4RkFROa,161933,3
6219,0.665,0.615,11,-10.154,1,0.25,0.137,0.0,0.146,0.759,152.107,5C1PY8gSPXadGda4SKH1Cs,195866,3
6220,0.694,0.652,5,-8.751,1,0.296,0.248,0.0,0.0293,0.759,87.966,1upQoQBckBvpwN4lewptFd,192183,3
6221,0.656,0.716,2,-4.957,0,0.0597,0.427,0.0,0.18,0.357,80.047,5jmzBhG0eEgmP710zhhIyn,158198,3
6222,0.552,0.737,0,-6.359,1,0.113,0.431,0.0,0.0786,0.799,113.254,7o3MRDZbdL93Y07qcZsw4b,173270,3
6223,0.781,0.361,4,-11.89,0,0.129,0.342,0.0,0.12,0.178,142.045,2fAm4gx8OBwRIAJczNmm29,231602,3
6224,0.694,0.463,7,-13.911,0,0.333,0.0588,0.0,0.0752,0.502,146.024,7KZ18u1MchB11PijtIVK3c,144720,3
6225,0.715,0.517,4,-13.556,1,0.107,0.471,0.0,0.0756,0.677,149.949,5KJR1EJ18CTc7HYenhIpIE,246465,3
6226,0.668,0.365,2,-9.465,1,0.509,0.887,0.0,0.0763,0.623,71.066,73w0vUAcS6BWZjUd0Ke3Iu,111752,3
6227,0.733,0.368,10,-11.265,0,0.24,0.164,0.0,0.139,0.302,79.118,1h05iubiV1neL2opqMFFhV,195190,3
6228,0.71,0.71,0,-2.474,1,0.0579,0.0716,1.07e-06,0.206,0.7,169.944,6iOvnACn4ChlAw4lWUU4dd,217813,3
6229,0.722,0.864,0,-3.317,1,0.107,0.00324,0.0,0.164,0.466,148.025,4QdjPwwCCq3ifWVHiRj3jx,199440,3
6230,0.664,0.637,2,-5.593,1,0.0283,0.00434,5e-06,0.199,0.125,121.975,1V4uZia23KCnh7BfTTsVMu,180907,3
6231,0.797,0.444,9,-7.738,0,0.0411,0.304,0.00126,0.107,0.138,95.035,2s4AcE9n80mSHl87lp4gIm,219000,3
6232,0.739,0.737,2,-5.78,1,0.0375,0.0637,0.0,0.483,0.148,110.976,2qa3vv0vGeVUZnwlwoKpDY,179187,3
6233,0.715,0.675,4,-6.669,0,0.0859,0.249,0.000725,0.115,0.355,120.042,2nNlfZtsryTNse0Oru6FcO,204360,3
6234,0.593,0.505,0,-8.169,1,0.0257,0.0329,0.00196,0.194,0.139,139.941,0owMmMqkYKJ4g6UcaH5Pho,239493,3
6235,0.689,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,1VJwtWR6z7SpZRwipI12be,190920,3
6236,0.722,0.766,11,-5.566,0,0.055,0.00134,0.00493,0.142,0.635,119.962,7FhZ0fcmBhizimiHxnCAK6,195747,3
6237,0.653,0.632,9,-6.866,0,0.0993,0.0827,2.96e-06,0.0669,0.323,128.02,2tT9weSQUFDWsVgHBYz3G6,240387,3
6238,0.556,0.745,6,-6.409,0,0.169,0.00184,0.0,0.367,0.442,141.252,3LCb6fZ8VZaeXfXfHgEt1j,211107,3
