danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.275,0.809,11,-8.195,0,0.0501,0.000697,1.11e-05,0.65,0.291,159.664,5qzmE6SIzudNHunwpxLQxr,265453,4
0.304,0.974,8,-4.226,1,0.21,0.0214,0.00459,0.289,0.48,108.927,2EzOhmBAEjIHs9uJiwPnT8,206600,5
0.544,0.946,9,-5.822,0,0.0566,0.000514,0.0488,0.36,0.649,137.31,0i96ybI5RKCa3knv5snjJL,211333,4
0.615,0.949,6,-7.586,1,0.035,0.00349,0.639,0.223,0.774,131.12,3X6Kddp0U0oouzmIBVgBdK,212000,4
0.42,0.808,4,-8.725,1,0.0388,0.0576,0.00047,0.295,0.61,140.025,0uGzDQdK0KHxoc5SbNxZrl,241973,4
0.479,0.822,2,-6.585,1,0.0458,0.055,0.00297,0.302,0.421,105.134,7Iu6l64vQNwIiVk3qqeSWD,206307,4
0.537,0.877,8,-9.091,1,0.0771,0.000671,0.0,0.925,0.471,114.501,4bXVNDHoAqVDbHrObhGOhn,215000,4
0.426,0.836,4,-7.784,1,0.0358,0.0293,2.4e-06,0.36,0.792,149.492,0fq1uobdkUMwZuEAX1SVQp,197333,4
0.572,0.897,0,-7.087,1,0.0404,0.152,0.0293,0.326,0.679,115.213,34nSlsvUi7Pkaa28mRvew7,250973,4
0.359,0.931,1,-9.152,1,0.0818,0.00124,1.6e-05,0.267,0.269,143.584,4IdGKjN2U01bqjjOutvqX3,278373,4
0.483,0.821,2,-10.011,1,0.0291,0.000158,0.00118,0.296,0.708,101.487,6bG0cnbqAriuaOPjIwqiav,229000,4
0.444,0.929,11,-9.174,1,0.0935,0.0165,0.000144,0.404,0.458,99.868,6a95iqmHbokDirAoB0iYGe,205773,4
0.39,0.903,9,-8.425,0,0.07,9.06e-05,0.0509,0.22,0.04,146.846,3Zok3Dcct6iyv59Nq8lE4s,264307,4
0.506,0.978,6,-3.431,1,0.0443,5.23e-05,5.74e-05,0.319,0.427,140.234,0pC0NBrOcVvtxAgkhfgqaZ,260853,4
0.548,0.944,4,-8.036,1,0.0394,0.000475,0.0502,0.0902,0.688,130.404,5AcJqRqEnWoSKxE4Lexpma,257267,4
0.439,0.954,6,-7.238,0,0.0744,0.0678,4.41e-05,0.134,0.24,137.273,6Tq6HkRpuuXksKwnw9O5RS,246000,4
0.529,0.909,7,-4.004,1,0.0482,0.000941,0.00711,0.246,0.42,132.178,0V2k9h6bouhBluwOPKX9Fw,227520,4
0.296,0.776,1,-10.912,1,0.0403,4.98e-05,0.000916,0.217,0.579,172.354,3sBVGmnHlgonV8z8et0it6,226533,4
0.536,0.826,9,-11.298,1,0.0408,0.000503,0.00186,0.3,0.588,96.979,2elgTBmtQEjNfIixIYrwF4,289867,4
0.589,0.829,8,-7.551,1,0.0475,0.0238,0.0446,0.335,0.837,96.055,3yelR4uKpELCw1WlAuyH4O,262400,4
0.576,0.921,11,-5.379,1,0.0411,0.00055,5.92e-05,0.282,0.849,135.174,2ECDTlKbC0KOBUmYSldiIj,242893,4
0.56,0.939,3,-5.948,0,0.0639,0.00268,8.42e-06,0.155,0.715,129.278,0hYbWqjPSJBtcbItN9dNzP,289813,4
0.61,0.876,7,-10.048,1,0.0368,0.125,4.34e-05,0.0771,0.777,137.07,7acGCpt7lFz9PNE3OXGTeg,188267,4
0.406,0.854,9,-8.348,0,0.0317,0.00265,0.0,0.909,0.862,144.51,613KmPAR28i4SNG2nl4v6G,157867,4
0.275,0.929,2,-6.724,1,0.0759,0.000647,0.0,0.471,0.54,179.919,0Vrbx004rZWYpBnLMuWSAi,305800,4
0.462,0.0329,7,-25.391,1,0.0399,0.868,0.874,0.11,0.478,79.979,6MVbyaB52qxTXCVqawOulw,26840,5
0.502,0.888,4,-6.229,0,0.0354,0.00121,0.0,0.697,0.708,102.074,3vurJqEtXea6wcAkNEljdR,279160,4
0.404,0.75,7,-7.668,1,0.0312,0.00569,0.0,0.112,0.627,150.14,7wAoCY9PREIE3HiRCbhrt0,280000,4
0.499,0.918,9,-6.795,1,0.0393,0.0039,4.74e-05,0.117,0.402,95.151,3q8Ljh9UcasSOn5R1vDL4N,330933,4
0.767,0.685,2,-7.668,1,0.0321,0.0173,3.08e-06,0.061,0.952,120.104,0McaTd96Fzzc77ZWnQNcEe,295507,4
0.48,0.858,4,-6.951,0,0.031,0.00244,2.46e-05,0.125,0.417,93.985,15thLiWhNmttF5wWZ6Ez5A,231173,4
0.492,0.859,2,-7.225,1,0.0384,0.00017,5e-05,0.311,0.652,135.051,6bPVvBeihtBfEolg1lJH2j,273600,4
0.542,0.887,2,-6.98,1,0.036,0.00407,1.1e-06,0.426,0.755,131.128,7khDn2dje6vfoWpBZIaAT0,245533,4
0.421,0.469,7,-9.53,1,0.0282,0.0665,0.00198,0.105,0.196,152.25,7KBBAjXHpvBXVcBEIK4Ude,241573,3
0.35,0.873,5,-6.631,1,0.0466,0.000373,0.00519,0.463,0.433,170.268,5RFKPpnad3mpBaSGCMgUvu,271667,4
0.523,0.882,5,-4.156,0,0.0356,0.00291,0.0184,0.092,0.501,90.03,6oIWMn8WAMSXzNqmTtd8LS,219467,4
0.601,0.928,7,-4.38,0,0.0481,0.014,0.000113,0.151,0.625,115.999,4YTpdzFseSet4tuSZXquVq,246533,4
0.637,0.808,2,-5.296,1,0.0373,0.00287,0.00532,0.399,0.485,102.0,3oErJ1GdqorG1XIph0gan4,338320,4
0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,1kFQxTCGUXdxHP72MNuJRG,255573,4
0.435,0.965,7,-4.625,1,0.0779,0.000152,0.135,0.267,0.526,176.088,1GSAbBsgD4tQKpf6lXs8DF,228933,4
0.491,0.613,0,-5.567,1,0.0266,0.00511,0.0,0.107,0.175,75.907,0pmILvC9KMHsbUkByTtcPv,308867,4
0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929,06iZ5QSBhY8024NQ56H1ar,403453,4
0.503,0.907,8,-4.278,1,0.0546,0.000131,0.00215,0.123,0.453,137.999,3BIuwtIDLVcLRHeojfmGcz,207507,4
0.435,0.904,9,-3.614,1,0.0624,0.000401,0.0569,0.309,0.484,131.955,7AJuoTjI4lRDNiq704doys,213387,4
0.427,0.372,2,-7.477,1,0.0298,0.699,0.0,0.143,0.281,165.915,2jFD7LuztdpmFbPuAivBgI,197613,4
0.613,0.845,9,-4.962,1,0.0434,0.016,1.62e-05,0.076,0.417,115.022,4cbyAySx50yGBew2bNSQrX,194360,4
0.625,0.955,7,-4.433,0,0.0526,0.0017,0.0258,0.0791,0.811,133.045,7aQH9VCSUdr41CXTh1Uqrt,195800,4
0.552,0.633,4,-5.206,1,0.0263,0.0237,0.00348,0.176,0.402,98.999,6NRttDV5DkBrXarLSUKu35,235307,4
0.512,0.94,7,-3.31,0,0.0499,0.000409,0.15,0.0877,0.567,137.047,2LdACQwx9dKMQjUn2hlknJ,232947,4
0.287,0.622,6,-4.819,0,0.0311,0.0181,4.74e-05,0.0918,0.0866,103.867,6rCRFhaKMFCNXTqWDMl8jI,403653,4
0.576,0.948,4,-4.419,1,0.0487,0.000234,0.00798,0.0864,0.48,127.996,03OPLJj1hMOheXYAgLlxHY,200627,4
0.596,0.503,2,-17.081,1,0.933,0.925,0.0,0.638,0.146,86.039,2j9T5n8SJpV4osQfSdikQs,56067,1
0.553,0.642,11,-18.366,0,0.828,0.892,0.0,0.383,0.135,83.128,4Cuu3nn6rGTE5f6CW4Soci,82280,4
0.554,0.662,4,-17.98,1,0.866,0.892,0.0,0.584,0.0973,100.38,7h1BOMhc3iZrLTzgJW2prN,163507,3
0.58,0.622,5,-17.964,1,0.92,0.855,0.0,0.289,0.172,134.184,1S9XBJhJhbzBiI46LtUdvt,116547,3
0.538,0.422,2,-18.24,0,0.647,0.912,0.0,0.361,0.149,130.385,4D7me4sv7mtO1pClouHS3U,30173,5
0.586,0.632,5,-18.194,1,0.9,0.908,0.0,0.519,0.139,124.854,5cZN1Muuxq9ePUBMVvaM83,178800,5
0.502,0.725,5,-18.938,1,0.805,0.853,0.0,0.517,0.0625,149.398,0Jn6M25QLbgK8TrHRMlNiD,105840,4
0.579,0.803,4,-18.812,1,0.597,0.836,1.04e-06,0.312,0.035,86.158,4kintd3q64UCdS6GH4NVR6,101973,1
0.578,0.649,9,-18.027,0,0.888,0.861,0.0,0.813,0.104,120.528,7rSnC102uWM9v72FdU70hA,299093,3
0.573,0.802,9,-19.046,0,0.786,0.87,0.0,0.442,0.0352,131.307,4Zg24TmU3P2d4kwBbsfaZF,69440,3
0.54,0.646,9,-18.394,0,0.801,0.862,0.0,0.642,0.086,132.766,0oQxiNwblo9ol2tofTEL4n,87600,4
0.533,0.661,5,-18.665,1,0.853,0.898,0.0,0.488,0.0618,97.12,2hvp8HTLmdK7b7yljQlJQO,196267,4
0.0,0.423,2,-9.169,1,0.0,0.812,0.184,0.115,0.0,0.0,0CFyY9iG8kSECynzuShOpu,12440,0
0.519,0.959,11,-4.697,0,0.0361,0.000682,0.0,0.809,0.369,119.968,28B1AwG7xRuz6oqvmzGVPm,203250,4
0.519,0.912,1,-4.282,1,0.083,0.0123,1.09e-06,0.145,0.553,127.037,1W2a9RsSJLtAzpnNsiFDw2,232240,4
0.515,0.922,4,-4.47,1,0.0689,0.000911,3.23e-05,0.0888,0.52,123.99,2EtcBKH8MgNWyQuanEgsUS,230147,4
0.458,0.878,6,-3.681,1,0.0502,0.0145,6.07e-05,0.163,0.523,122.043,2ySub1nyF5OCV9O8GMe5la,236213,4
0.313,0.985,6,-4.999,1,0.102,0.000376,0.00185,0.323,0.173,178.159,7bFifmP45nfGTcYMw2PtNY,210880,4
0.346,0.614,9,-7.363,1,0.0309,0.00593,0.0,0.0455,0.173,160.131,3jl2IGVGiLPMnyBU8LgRzp,241373,4
0.337,0.674,6,-6.823,1,0.037,0.0101,7.98e-06,0.0269,0.466,177.864,4CYGc2RTuiUWFgPFomDOlr,220240,4
0.504,0.97,8,-5.794,1,0.0785,0.0028,7.36e-06,0.336,0.349,118.0,6EiEqujvUaMWnw1X6InzpR,263947,4
0.506,0.671,6,-6.012,1,0.0312,0.00584,2.6e-06,0.0711,0.209,116.979,5InkSswXbqBgGvHgYr0qGA,288387,4
0.484,0.941,8,-4.356,1,0.0814,0.00523,3.74e-05,0.211,0.27,124.123,2eGmIOfCm4EBfmMPksJ35A,242867,4
0.488,0.784,8,-5.807,0,0.0296,0.00328,0.0,0.142,0.399,133.838,2fCkAIskdx2Vxq6eTIm4KU,282600,4
0.418,0.905,6,-5.388,0,0.0885,0.00554,0.000642,0.0604,0.588,159.96,2DTFiqEcyxj4qQEelX3cTH,345627,4
0.466,0.973,10,-6.158,1,0.053,0.00311,1.41e-05,0.109,0.525,174.154,6RLPXuoYc1dl0wgAPbh01K,282000,4
0.523,0.882,5,-4.156,0,0.0356,0.00291,0.0184,0.092,0.501,90.03,15cFO0NZSus70YlSyWzXfc,219467,4
0.601,0.928,7,-4.38,0,0.0481,0.014,0.000113,0.151,0.625,115.999,6HxMb9CPHQjDhZUG1uG8jM,246533,4
0.637,0.808,2,-5.296,1,0.0373,0.00287,0.00532,0.399,0.485,102.0,3OX6d3q3siljtKlA2COKMq,338320,4
0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,6J1G0Y3F8oxuswhdwJowhT,255573,4
0.435,0.965,7,-4.625,1,0.0779,0.000152,0.135,0.267,0.526,176.088,22655BTugzQPcm3pHiq19U,228933,4
0.491,0.613,0,-5.567,1,0.0266,0.00511,0.0,0.107,0.175,75.907,5eiQpHSh5VqrzCwmkJC3yw,308867,4
0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929,0qlZQGo9f7Ea24PPLnXq2R,403453,4
0.503,0.907,8,-4.278,1,0.0546,0.000131,0.00215,0.123,0.453,137.999,6gE6PlCBbQ5XKOAbXwtvJg,207507,4
0.435,0.904,9,-3.614,1,0.0624,0.000401,0.0569,0.309,0.484,131.955,5y9RKR7oFFUxSN6hcbwdPh,213387,4
0.427,0.372,2,-7.477,1,0.0298,0.699,0.0,0.143,0.281,165.915,5GAizVZORcjyEzulegdqUI,197613,4
0.613,0.845,9,-4.962,1,0.0434,0.016,1.62e-05,0.076,0.417,115.022,7oUQMDjjz9M4bA0NJypQm5,194360,4
0.625,0.955,7,-4.433,0,0.0526,0.0017,0.0258,0.0791,0.811,133.045,2t7yniEaFmW8MTWlDzCzxT,195800,4
0.551,0.633,4,-5.206,1,0.0261,0.0237,0.00348,0.183,0.407,99.012,60GsVTvWbdbMCUF4bzUyiX,234413,4
0.287,0.622,6,-4.819,0,0.0311,0.0181,4.74e-05,0.0918,0.0866,103.867,2pU5ftWcAue8NkQ34BQcyL,403653,4
0.576,0.948,4,-4.419,1,0.0487,0.000234,0.00798,0.0864,0.48,127.996,3j5MwerXjuQeF2AATNWVcY,200627,4
0.371,0.962,1,-4.707,1,0.124,1.85e-05,1.35e-05,0.38,0.421,132.056,3IpONmUKbL7D6nfKbsMqVX,194587,4
0.463,0.912,8,-4.63,1,0.129,0.000692,0.00432,0.0724,0.636,147.987,6WKut0ADcbaWjXrVCjvlCM,276947,4
0.288,0.928,8,-4.723,1,0.115,0.000319,0.000514,0.102,0.376,100.031,2iDLiRY0wb8k3IH2Gpk7vp,337587,4
0.365,0.909,8,-4.474,1,0.0913,0.00132,0.004,0.695,0.412,81.172,13OLggMSctnteOd0lFWV0y,522360,4
0.505,0.871,1,-3.63,1,0.0458,0.00344,0.0044,0.51,0.747,108.038,3sGIVfhHi2LZy8a07EJpl6,195227,4
0.308,0.896,4,-4.423,1,0.0723,0.0043,4.83e-05,0.142,0.402,155.664,5HvpPrDTwuvwPIJ83ys01a,248120,4
0.46,0.808,1,-5.558,1,0.0357,1.84e-05,0.164,0.33,0.305,106.016,5H2IaABvoqmV7A4I7vr1nx,285907,4
0.427,0.852,3,-5.287,1,0.121,0.000169,0.258,0.352,0.534,167.89,7kXIdfb0Pzxz5tBhd7peIZ,205907,4
0.487,0.904,1,-5.142,1,0.148,0.000185,0.298,0.162,0.422,74.667,3lZv4KHsKWgGowK2kfyVEQ,208173,4
0.418,0.843,7,-4.946,1,0.041,6.68e-05,0.0,0.209,0.869,104.644,1gu3A2xYuAfVg6SpUh9R3f,139253,4
0.447,0.817,2,-6.35,1,0.0516,0.00159,0.000782,0.331,0.821,106.427,6Lk2qwf0UOH2vYI4Cp2rRb,180627,4
0.405,0.969,8,-4.625,1,0.106,9.67e-05,0.0303,0.0763,0.254,95.107,1ksrzNGNoiZIB7Feu1A1BK,385400,4
0.348,0.963,8,-4.16,1,0.2,0.000119,0.0235,0.327,0.281,176.222,6ZsnSWsj4bKebvkMarzgMA,245907,4
0.434,0.963,1,-4.682,0,0.071,8.59e-05,0.0686,0.168,0.325,129.979,73dupQuE9moBMKFY8aEJw8,261347,4
0.319,0.975,8,-4.422,1,0.14,5e-05,0.401,0.0776,0.15,77.25,3tChl6jfrE6tb7Ap9mQBrH,304240,4
0.494,0.856,6,-7.119,1,0.0446,5.55e-05,0.0135,0.103,0.515,135.288,6OWAmAJDNWWxwHxjmSL7U7,300933,4
0.442,0.729,7,-6.445,1,0.0276,2.6e-05,0.000845,0.104,0.929,163.86,5sXjkWdYqPAkzZRMbx7574,222439,4
0.454,0.92,2,-6.186,1,0.134,0.000518,0.0146,0.0398,0.478,141.332,08IkJpavG4IEZIU6PWZHhE,268520,4
0.351,0.761,2,-9.394,1,0.0663,0.00842,2.36e-05,0.164,0.386,173.595,1TkRd4vqRE4SD9IjrZusqL,269227,4
0.647,0.934,0,-6.403,1,0.0564,0.000495,0.663,0.335,0.766,122.056,7BROIM5tcwGHRPjzWSA0WS,301520,4
0.596,0.849,2,-7.603,1,0.0498,0.0309,0.0,0.0981,0.796,131.739,1EsQ1iKls5uOURCEkPe8v0,200760,4
0.272,0.909,9,-7.992,1,0.0994,0.00104,0.059,0.0866,0.157,164.315,5RhyUz4U0XqEiXBXcYfeRL,274600,4
0.41,0.89,4,-6.178,0,0.131,0.000342,0.0601,0.325,0.398,131.122,4PZcoFyMRCBRFPBgD1CXxf,187573,4
0.527,0.867,7,-9.264,1,0.116,0.0237,0.0,0.193,0.599,139.569,5BG9UX8j82aIuCLPj07kya,210067,4
0.479,0.856,11,-9.454,0,0.0658,5.41e-05,0.0182,0.179,0.733,129.74,6RRq8sEAWrImkP3bbyiBeQ,241253,4
0.231,0.964,4,-4.171,0,0.0955,1.93e-05,0.734,0.161,0.338,146.995,4D5vg9jj1yLW2SZJ3BcZMZ,284800,4
0.354,0.753,2,-6.995,1,0.0309,1.97e-06,0.218,0.0841,0.631,133.253,5Ebr6oTbtNYWupwWCUZJ18,272240,4
0.219,0.868,6,-7.754,1,0.165,2.33e-06,0.14,0.0527,0.158,108.936,72YgAR53O4Sqe7POVZxa6k,245827,3
0.502,0.721,2,-8.189,1,0.029,0.00315,0.000661,0.397,0.307,94.965,6wq0G4gGEW5Gr5H0pdzsjm,182440,4
0.522,0.814,0,-7.838,1,0.0359,0.000161,0.000704,0.318,0.756,147.963,3cgA9Fkd0xGexFPVxXyMmf,191654,4
0.624,0.963,9,-6.689,1,0.0473,0.00123,0.811,0.0481,0.834,137.006,4YnO8rYDf8zsjhuYwutT0k,289533,4
0.467,0.383,5,-9.083,0,0.0256,0.507,0.00188,0.668,0.376,80.672,3itik7OSHYcKZTF3efPwwD,381920,4
0.169,0.964,2,-3.317,1,0.0725,0.00353,0.00308,0.618,0.372,157.191,4Go2HActFW5RaA7CkC76q8,176573,4
0.366,0.857,2,-3.765,0,0.0428,0.00194,0.00543,0.989,0.593,116.551,19LRBRNgvFs1SWdCPQXDJJ,254040,4
0.284,0.712,9,-4.339,0,0.0373,0.052,0.00291,0.978,0.323,76.112,1GVh1rCVs0N8HQxcejntLx,431187,3
0.148,0.877,2,-4.793,0,0.0801,0.000318,0.0159,0.981,0.331,174.536,1XJejSD5GtL9GrTMP3JiPz,470013,4
0.201,0.921,11,-4.102,0,0.132,4.03e-05,0.00118,0.973,0.114,126.664,6uZVHm0jDnB9n5KUA5atff,390800,4
0.171,0.926,0,-3.714,0,0.107,0.00215,0.00194,0.955,0.645,209.579,2qtfixoufPXbf8kEvFYbBR,272133,4
0.211,0.962,9,-3.784,1,0.222,0.000236,0.242,0.989,0.397,154.578,7nzNwGO2G1wbvXE1sK7PKz,266573,4
0.234,0.603,9,-5.393,0,0.0471,0.0846,0.382,0.929,0.149,172.853,0HMUuJkQ2VmL7p1LZaEuWg,691093,3
0.261,0.72,0,-5.092,1,0.0546,0.0622,0.0439,0.97,0.451,155.691,3VRdKpDdGrTentVXBE2YcV,430027,3
0.363,0.928,4,-4.434,1,0.125,0.0422,0.329,0.947,0.302,127.868,2TxIuKRlieivncxx6t0U4M,321640,4
0.308,0.882,6,-4.039,1,0.0613,8.23e-05,0.0939,0.0949,0.168,123.859,70Dtc6YzCWUZwvWKBY6Uh9,486227,4
0.385,0.711,3,-4.96,0,0.0328,0.000192,0.0023,0.0594,0.146,118.48,7cQIoJWTU19X0iBJtLSVsW,532267,4
0.469,0.873,1,-3.07,1,0.0291,0.00103,0.00716,0.245,0.737,104.057,2A76NDBk1lI1NvH7IhQpur,299933,4
0.481,0.263,3,-12.749,0,0.0331,0.796,0.0378,0.379,0.184,112.131,0UJXJ7L04MT8MmD3xuxycR,277787,4
0.314,0.827,3,-4.021,0,0.0441,8.93e-05,0.291,0.152,0.398,127.071,64WfcXVNxwgiB9wUVTcISK,421067,4
0.34,0.891,10,-3.502,0,0.0372,7.07e-06,0.0101,0.26,0.572,127.253,2A34ZuyUKY3xpDcXuLve9u,286507,4
0.324,0.744,1,-4.842,1,0.0565,0.00515,0.534,0.0893,0.368,135.13,4NUjm1YZcd7EGCUXEDiACM,471667,4
0.416,0.943,3,-4.313,0,0.0751,0.00172,0.00241,0.26,0.331,140.017,1PpZVWLaazrFPWBNe9B3w2,440173,4
0.311,0.912,7,-3.412,1,0.0344,0.000859,0.00993,0.295,0.598,171.552,2McduxGZ6Z5lYm8bg5arbN,230760,4
0.703,0.805,9,-1.875,0,0.178,0.0599,0.0,0.0874,0.632,99.782,2CZWUmcG9swKChEPBllPra,209360,4
0.646,0.801,6,-3.248,1,0.053,0.00743,0.0,0.0683,0.53,92.709,7aZG7YYX6leIh0wXwsnwtz,216200,4
0.773,0.824,7,-3.972,1,0.138,0.0639,0.0,0.279,0.778,93.766,4wiAiRYbo5iXjSJNbbsVhZ,239360,4
0.257,0.327,9,-8.501,1,0.041,0.708,2.9e-06,0.128,0.366,165.32,1A5xG6UPdPCSrz4SDb96vc,221360,4
0.684,0.599,9,-5.538,1,0.394,0.166,3.77e-05,0.494,0.4,162.981,4myV8ss5IG0PtiIhmx99Bd,216067,4
0.614,0.755,1,-4.766,0,0.0363,0.0558,1.98e-05,0.077,0.344,97.025,6v3cIDUUQ5T8KZE2CcPqrI,227200,4
0.643,0.507,6,-5.116,1,0.027,0.243,0.0,0.111,0.328,111.962,4h2yaQZVkOXYDArye5Oye1,102960,4
0.811,0.876,6,-3.152,1,0.295,0.245,0.0,0.258,0.45,122.005,6f1apyBh5iNTW0OCWBBYmn,85000,4
0.363,0.502,8,-3.919,1,0.0299,0.204,0.0,0.296,0.212,119.72,4m5H9pHPHP9zAQhKxPLaCE,263667,3
0.406,0.787,1,-3.652,0,0.299,0.424,0.0,0.0663,0.422,89.019,3ESUEMhaN5rOm6BXAZIVYq,221133,4
0.394,0.863,7,-4.621,1,0.263,0.0133,4.53e-05,0.0373,0.635,161.987,2HHBVzxmNJDpxF2mta2Fok,218160,4
0.623,0.198,4,-8.916,0,0.0351,0.884,0.0,0.196,0.23,92.783,2g9Wd1HM3Q3yWcwhsAUg4f,274973,3
0.646,0.974,1,-3.359,0,0.0635,0.0162,1.05e-05,0.301,0.689,99.019,4LU8DfN1KyyLQbaQVeqAMl,137600,4
0.571,0.736,9,-5.633,1,0.0341,0.00056,0.0,0.494,0.105,121.985,6LKjIAHCnZjaB4BfEIFHrW,424755,4
0.454,0.815,11,-4.435,1,0.036,9.05e-05,0.0,0.942,0.272,73.998,7EcuvYcW6pXpY5HlWqTOLK,247446,4
0.38,0.399,2,-8.466,1,0.0321,0.0292,0.0,0.891,0.105,125.8,5PY5NbWxkAUkVQuvIuTHkz,423377,3
0.124,0.437,2,-8.21,1,0.0409,0.0128,0.0,0.12,0.103,80.889,1wuqCUWHniGdEmOKZbQ1cg,405914,5
0.638,0.842,2,-6.225,1,0.0392,0.0864,0.0,0.624,0.542,103.965,6ZhORhQoBD0qndKYvpBTv2,236736,4
0.37,0.63,3,-6.535,1,0.0388,0.00601,0.0,0.491,0.144,134.319,7qqtTPQIMXAFubamFBPHG5,371616,4
0.488,0.723,9,-6.0,1,0.0318,0.0144,0.0,0.158,0.178,134.959,63blOW9JtHI5dYcKuN8yhy,291339,4
0.363,0.647,2,-5.785,1,0.0352,0.00127,0.0,0.297,0.0653,143.721,3RvXoR5EFKTI03V6RwQYCm,307008,3
0.478,0.801,11,-5.048,1,0.0375,9.92e-05,0.0,0.724,0.26,93.949,5kXDcnLIrCnz5kWqSQm3Nr,323018,4
0.526,0.714,0,-6.089,1,0.0282,0.000392,0.0,0.696,0.0688,103.011,5cZtLE21D7hhkRy9pzUa8d,284620,4
0.254,0.557,4,-7.906,1,0.0389,0.0612,0.0,0.948,0.0868,132.753,01hjcNc0g0XEEnrzlOKEtY,334891,3
0.269,0.582,11,-6.925,1,0.0382,0.000385,0.0,0.844,0.173,149.548,7llyaJ7gnmIB19cp4hWc1g,268949,3
0.451,0.67,5,-6.496,1,0.0317,0.0481,0.0,0.778,0.374,77.546,1F9gR7ZewNPWR3QRGOZkkl,266670,4
0.321,0.634,3,-5.711,1,0.0408,0.0938,0.0,0.706,0.233,147.25,7sokXikwRHovqvlqBIxraI,388647,4
0.585,0.838,11,-6.313,1,0.0615,0.00661,0.00184,0.229,0.778,141.031,00l1z5eSdwA25GQQPZo5kz,223219,4
0.247,0.927,6,-7.664,1,0.0728,0.000211,5.59e-05,0.149,0.632,125.072,7xzBmFksYSDnUl3rygGid5,215200,4
0.227,0.533,9,-7.69,0,0.0305,0.163,6.08e-05,0.0806,0.268,176.739,6h7lIJHlijJajviRDJDEdh,336627,3
0.626,0.631,6,-7.176,0,0.0359,0.237,6.35e-06,0.089,0.339,110.018,6rdVHHr7n7a2PhoOHZR6Y8,285918,4
0.327,0.937,10,-2.983,1,0.102,0.0463,0.000173,0.102,0.62,96.019,3FKaXF05Iz2PAWNY11nty8,169272,4
0.607,0.895,9,-4.316,1,0.0475,0.00556,0.0231,0.113,0.543,132.011,4yW75TIiLKd7SqFyQPqH4B,207763,4
0.123,0.949,7,-4.695,1,0.0793,0.00436,0.265,0.32,0.457,185.272,3FgHe4ozlEJkP5m2zoJ7sL,197777,4
0.479,0.807,9,-3.808,1,0.163,0.0267,0.0433,0.197,0.222,123.912,1PcpqAEFlCZxYcq1ADgoqx,252089,4
0.302,0.767,11,-5.838,1,0.0341,0.000991,0.00295,0.329,0.364,83.108,7aRIcm8qsLwh05BJjKVDHF,196043,4
0.151,0.9,9,-5.786,1,0.0776,0.00528,0.000289,0.976,0.519,169.953,24yDSneSdkssvDAyEvnTNG,230086,4
0.225,0.943,8,-5.597,0,0.133,9.71e-05,0.00274,0.974,0.447,137.272,7vUguaO1SsnhAg83gBcuQx,367871,4
0.354,0.936,8,-4.428,1,0.0513,2.5e-06,0.729,0.819,0.675,137.702,1oIm0XK6X7MxKsNkRXBSUJ,235986,4
0.356,0.917,8,-6.229,1,0.062,0.000164,7.53e-05,0.981,0.548,82.755,7Etj0OW60Xb8Yw01at7ktI,269480,4
0.487,0.906,1,-5.365,0,0.044,2.55e-05,0.428,0.986,0.555,123.801,3EMcEc7vaFR0i25WNKS6st,242893,4
0.459,0.928,1,-5.418,1,0.0467,1.97e-05,0.00147,0.959,0.635,137.674,1UQND1bVr3Xx8DMlRpwWH2,240146,4
0.225,0.948,1,-6.096,1,0.0946,0.00099,5.09e-06,0.577,0.329,106.523,3hfOdY9DDcAfzU3mEAGRZG,356920,4
0.377,0.903,8,-5.896,1,0.0454,0.000916,0.000164,0.964,0.392,90.505,1pqkzLnwwcImlWI8aMSZjh,317106,4
0.331,0.907,9,-5.585,1,0.0402,0.00159,8.48e-05,0.907,0.387,113.377,5rjoFazCONeeSNdMSVIyXG,306973,4
0.449,0.946,8,-5.23,1,0.0628,6.16e-05,0.000987,0.996,0.65,121.943,5ZE8SvDrzRRl0htATN5w7x,215840,4
0.316,0.802,8,-6.234,1,0.0377,0.00448,4.17e-05,0.918,0.343,131.491,6eoKkBSKgDeNoNgpkEUVFV,448240,4
0.412,0.636,6,-8.891,1,0.0568,0.0858,0.00215,0.942,0.156,74.871,2szeyomMNzrLJ95Y90sJ5T,310133,4
0.279,0.759,1,-9.22,1,0.0379,0.138,0.0,0.991,0.57,78.246,0HdHPQw0UECzRUWu9gy7J5,269773,4
0.227,0.758,8,-7.446,0,0.0502,0.0938,0.0,0.613,0.307,146.069,3shu5mKHN6lNXai8WZTXpp,308120,4
0.341,0.854,2,-7.287,1,0.0579,4.64e-05,0.855,0.724,0.122,74.551,3A6NkFAlyekfYFwMV2AMPS,254413,4
0.529,0.815,1,-6.894,1,0.0309,5.28e-05,0.0067,0.849,0.299,109.638,4fTZIxKmzjzVeQENNFJTCk,380880,4
0.501,0.929,8,-6.201,1,0.0579,5.7e-05,3.98e-05,0.972,0.551,122.698,6tBCWkDaklf0qgktelT23V,319493,4
