,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0,0.504,0.877,10,-4.83,1,0.0637,0.0102,0.000118,0.255,0.692,165.943,03g7fElHSW3uhrJ09gx6c6,123147,3
1,0.37,0.804,9,-3.968,1,0.0473,0.00761,4.62e-06,0.102,0.545,171.986,08PGrOm3t16PjuW9Llpf0k,164640,4
2,0.475,0.898,11,-3.198,1,0.0495,0.000738,1.54e-05,0.121,0.301,121.926,4TCGOkcuhbFloDRipnTOcW,166387,4
3,0.413,0.938,9,-4.81,0,0.0498,0.000783,5.36e-05,0.283,0.741,168.978,6uwIIySuk1aOqnMpMUPEhP,157427,4
4,0.493,0.861,0,-3.764,1,0.036,0.00423,7.47e-06,0.232,0.376,100.029,6nRTFDBOFC350ls4AR2sMC,192893,4
5,0.545,0.744,7,-6.722,1,0.0321,0.73,0.0,0.364,0.583,111.94,55KjZhaglyd7XUHnuoNSjM,121627,3
6,0.354,0.848,2,-3.874,1,0.0448,0.00382,4.98e-06,0.099,0.521,168.904,4CzI7R8d8GQh8tI9h4kM2z,123600,4
7,0.434,0.895,1,-3.393,0,0.0399,0.000206,0.0,0.578,0.519,102.009,0CsmxXZ0IhXf1udQbDzXe4,143800,4
8,0.569,0.937,4,-3.839,0,0.0584,0.0016,0.0018,0.312,0.623,133.102,6SyxcWratfpHi2l5P6JTP7,94400,4
9,0.264,0.791,2,-4.367,1,0.035,0.0401,5.48e-05,0.139,0.405,153.985,4nGRAmxiJSUT0eGqaGj8aY,222467,4
10,0.483,0.928,4,-4.394,0,0.0403,0.00174,0.000221,0.158,0.227,102.954,60dMMzLt9xuWr8UzNOtroq,127280,4
11,0.411,0.664,0,-4.107,1,0.0318,0.00608,6.72e-05,0.162,0.339,82.02,0HatvSz2GXwzp43LA6oGBb,209640,4
12,0.468,0.972,11,-3.327,1,0.0521,0.00811,0.00103,0.46,0.6,119.647,7b7kOUu2KmSDCy6Ebglidg,215151,4
13,0.386,0.931,1,-3.522,1,0.0431,0.000745,6.74e-05,0.0733,0.495,75.985,0l0aCnlWm9e5C3kcLbaPpr,209748,4
14,0.424,0.913,8,-4.367,1,0.0449,0.0123,0.00902,0.103,0.612,154.357,5Jgv95p8lqbZlGIvjwUbH7,266620,4
15,0.546,0.722,8,-5.243,1,0.0256,0.00266,0.00355,0.0781,0.435,99.064,6xkSYTMLxSlv5yzvzs59GW,233312,4
16,0.454,0.977,3,-4.248,1,0.0686,0.00103,0.00119,0.376,0.765,157.078,5gWPhBK4iz3UeCkFxc02JD,181425,4
17,0.552,0.907,8,-3.944,1,0.036,0.0313,0.00697,0.175,0.782,123.945,750QauIOlhG4OWvhviivev,266748,4
18,0.476,0.954,11,-3.299,1,0.0405,0.000132,0.00807,0.517,0.671,132.973,0RD6YLFbgjA8TiOtqqWYN8,164195,4
19,0.461,0.924,1,-4.066,1,0.0355,0.00318,0.0024,0.0653,0.484,117.983,1d1az3MIWrJvcNrgNMJTYA,244565,4
20,0.488,0.612,8,-5.115,1,0.0296,0.003,0.0372,0.225,0.288,124.942,0NlShBQpT9m8xDzdhJfztc,310421,4
21,0.412,0.961,8,-2.975,1,0.047,0.000161,0.00014,0.205,0.702,133.254,5aLZbXj2vkRKhGvEdnQvsI,184863,4
22,0.42,0.928,11,-3.641,1,0.0594,0.000418,0.0947,0.0768,0.566,142.102,5kofKn8uZVOOapwuOyXpm5,198542,4
23,0.495,0.887,10,-4.376,1,0.0389,0.00335,0.122,0.152,0.459,131.965,5MY5vwpLk82efEMZmqouAq,277027,4
24,0.381,0.954,2,-3.945,1,0.0437,0.0563,0.000835,0.537,0.532,155.103,0BVxioSk5vhG1Bc9gjRewm,246280,4
25,0.453,0.977,1,-4.041,0,0.102,0.00314,0.000494,0.106,0.673,170.058,5zUEOSVdQIrjFNwXRNxdbF,249360,4
26,0.308,0.36,4,-7.79,1,0.0355,0.534,0.032,0.0568,0.0806,80.996,68VASosXTiRTZj3YcrbbOM,149587,4
27,0.575,0.804,9,-3.933,0,0.0626,0.0826,0.000363,0.0681,0.399,122.08,5NaGIZqzJO6uF8AFkbSnNj,255907,4
28,0.166,0.525,0,-5.913,1,0.0329,0.549,0.02,0.161,0.1,175.952,7vAZCvYoNWCWUk0Q7oVtRd,220173,3
29,0.305,0.77,2,-6.694,1,0.0276,0.062,0.203,0.0976,0.374,107.367,5H89gso9TCyxfNem2ceh6I,729680,4
30,0.374,0.969,7,-3.505,1,0.0527,0.00851,0.00289,0.0656,0.635,181.787,5ASLdG4Vyd7lpi9aQqtR7K,271773,4
31,0.354,0.477,9,-7.89,0,0.0303,0.568,0.911,0.196,0.0508,77.97,6qpPS7XXiM23GcXws6ia2l,271280,4
32,0.761,0.637,7,-8.169,1,0.0268,0.439,0.0082,0.102,0.656,125.115,797176A06o1oFFytsiB7Ok,235387,4
33,0.536,0.709,3,-5.849,1,0.105,0.801,0.0,0.577,0.63,85.919,7wMQqs6wNuAMdI6ekns8S3,199738,4
34,0.558,0.657,10,-6.461,0,0.041,0.645,0.0,0.824,0.8,91.709,26tumruBOUyg1KaK83OoeW,223167,4
35,0.545,0.614,9,-7.689,1,0.338,0.836,0.0,0.759,0.715,87.416,24hl8T89e72MO88otibYUU,312189,4
36,0.533,0.487,11,-7.864,1,0.0952,0.745,0.0,0.416,0.623,144.574,102THM3DRFVSlz18BPf8Z1,260423,4
37,0.532,0.448,8,-9.023,1,0.464,0.669,0.0,0.249,0.509,79.822,1hvcFl8ItrHMCXYz8GH5ZB,274323,4
38,0.539,0.607,11,-6.189,1,0.0682,0.756,0.0,0.31,0.554,93.804,66VQ7oG7yAZgckYU72axmK,201353,4
39,0.661,0.676,1,-6.904,0,0.124,0.775,0.0,0.223,0.497,93.914,07tN6RFJcHjvwJHAgJkiZu,215015,4
40,0.415,0.604,6,-6.133,1,0.0729,0.702,0.0,0.315,0.843,176.419,5x493asJobyHLKWuCrpHhT,187240,4
41,0.48,0.756,6,-6.644,1,0.0916,0.669,0.0,0.577,0.705,156.982,1gA6FtLCrm8JTDLuKG4mlq,244301,4
42,0.333,0.838,2,-5.298,1,0.035,3.47e-05,0.0542,0.0951,0.461,155.816,74ehaaoahiGZR53ebG7bR5,226215,4
43,0.708,0.681,6,-9.483,0,0.0395,0.0398,0.0021,0.301,0.805,92.983,3SL2jZx2DxcWq0Z8abM3cl,320227,4
44,0.385,0.976,3,-4.144,0,0.0871,1.31e-05,4.6e-06,0.315,0.409,157.139,0CoLJ1gyenAszxA4WcAVJI,209507,4
45,0.571,0.923,11,-10.613,0,0.0526,0.00322,0.787,0.0855,0.737,147.992,7aVnPUr9p3HVXSXxSHvtcC,363956,4
46,0.524,0.946,1,-6.163,1,0.0489,0.000838,0.0063,0.101,0.849,141.026,3TOtXUHyb3WJSOCW5g2AON,310500,4
47,0.522,0.931,2,-7.858,0,0.0343,9.28e-05,0.214,0.174,0.811,147.081,1BnTjxSAOdjlmkB85ea2YX,288611,4
48,0.791,0.893,1,-6.251,0,0.0745,0.0654,0.000401,0.0602,0.831,97.059,31ClO8p4VKEr1eupziaQAr,234628,4
49,0.645,0.494,8,-8.972,1,0.0294,0.424,1.86e-05,0.258,0.233,119.932,2M9rskZTHnQ6Z0Sai6UJq0,320693,4
50,0.573,0.954,6,-4.905,0,0.0459,0.00118,0.274,0.194,0.935,134.957,208JbG2c6fqKS9dB6yIh3h,311500,4
51,0.696,0.92,11,-7.259,1,0.0477,0.00835,0.000101,0.286,0.928,110.054,3XPSu5Vj1ohEo7TAReAvhe,230901,4
52,0.307,0.976,2,-4.56,1,0.0861,8.75e-06,0.172,0.411,0.516,175.746,5ys6waVo1hSshgR5dNko0v,173933,4
53,0.509,0.917,4,-4.664,0,0.0511,0.000747,0.407,0.0824,0.391,145.057,5ZGmJxWucdAJ4dGLx6P5gu,238213,4
54,0.542,0.822,9,-3.917,1,0.0326,8.86e-05,0.000118,0.195,0.964,126.128,1twOdybvH81Cv4938YBVUv,209053,4
55,0.598,0.433,0,-9.344,1,0.028,0.589,0.000422,0.112,0.132,98.78,4TlUpll4FmqNOavtFRzyqQ,283400,4
56,0.218,0.779,9,-5.695,1,0.0357,0.17,0.714,0.0687,0.192,63.83,6hj6niH2zCM4ZaQlyHZUkg,282813,4
57,0.508,0.964,8,-3.795,1,0.0963,0.00271,0.0,0.282,0.413,144.808,6HzrQKBKqRW2woOe3GFN8A,190693,4
58,0.1,0.984,4,-4.428,1,0.283,0.000367,0.00114,0.961,0.0454,171.563,1FnO4lU1goHu6ks1YyMpa5,220440,4
59,0.384,0.986,4,-3.492,1,0.134,0.00881,1.17e-06,0.606,0.414,142.846,2a4SfXFzATNcWIrZOxrcJD,242893,4
60,0.412,0.96,2,-5.092,1,0.136,0.0247,2.46e-05,0.654,0.306,145.561,537OMiggLMrcICbVv2tZDG,329200,4
61,0.199,0.989,6,-2.418,0,0.141,0.000955,0.00458,0.972,0.45,173.318,6KmI639nQ4FxYINfN68zlD,243173,4
62,0.311,0.95,9,-5.624,1,0.242,0.00843,0.00299,0.923,0.37,133.169,4Oz1TomaRmo39A8IbGSfi5,153587,4
63,0.314,0.969,3,-5.679,1,0.095,0.000762,0.00111,0.264,0.637,134.653,2IdtUftE61PR1fDnOUGLXT,126080,4
64,0.389,0.867,3,-7.004,1,0.344,0.0107,1.07e-05,0.73,0.386,136.135,6htGKTQck2iQiJLP4YKcSy,161693,4
65,0.341,0.984,11,-5.862,1,0.131,0.0102,8.85e-05,0.929,0.648,95.036,4SG2XNlt9d3Y07HTGdXJY4,140240,4
66,0.342,0.961,0,-6.49,1,0.302,0.419,2.16e-05,0.959,0.271,87.956,6yZwiFDGjvtS5FQgDbr7EW,201933,4
67,0.347,0.916,7,-5.256,1,0.22,0.0104,0.000562,0.372,0.651,137.642,6sQ1o6oOYwDMX3B8ygjlqc,148213,4
68,0.383,0.887,1,-5.541,1,0.216,0.0146,1.17e-05,0.869,0.665,139.387,4uzYJmrMMFxU2oDoCklDkq,243373,4
69,0.269,0.932,8,-6.08,1,0.123,0.00635,1.09e-05,0.414,0.827,173.598,4BSDX6GR634uPCoA1rzmuf,119840,4
70,0.371,0.91,5,-6.678,1,0.466,0.0535,4.79e-05,0.589,0.532,185.369,02cBkmojkDylunKQc2fs3d,286573,4
71,0.373,0.884,8,-7.098,1,0.403,0.165,0.0,0.917,0.839,186.275,3BnhRNsdfGexqwaarsr3gw,161027,4
72,0.345,0.828,2,-7.009,1,0.473,0.0593,0.0,0.759,0.423,161.882,276zfSWAPYnuAdQCJG7DxK,179707,4
73,0.383,0.969,2,-6.238,1,0.109,0.000438,2.65e-06,0.389,0.519,132.66,0YRcdzZisaZHVN9N6uCPjj,137093,4
74,0.531,0.857,0,-8.076,1,0.3,0.0258,4.6e-06,0.656,0.812,95.701,6j04pOW02MhayIL36UOgnd,215573,4
75,0.389,0.927,0,-6.106,0,0.314,0.0215,0.0,0.817,0.524,132.96,2OPfdzeTs375RYLt0bsfZ4,204467,4
76,0.435,0.891,4,-6.891,1,0.344,0.0121,0.0,0.815,0.625,91.878,0RzhFKkDxRU9mvpRgv2y96,170600,4
77,0.367,0.814,9,-6.727,1,0.302,0.00946,2.15e-05,0.955,0.476,132.188,1j63bvnE7GOSJdgNs5DY8r,245267,5
78,0.236,0.967,6,-2.604,0,0.0916,0.000166,0.000108,0.413,0.311,168.648,5QvxAIzq6NMRToR3sBiM6d,217720,4
79,0.427,0.95,11,-2.187,1,0.0886,0.00155,0.0,0.459,0.592,169.006,2zOZRbz0fqlZJ9r9d0pedM,194507,4
80,0.294,0.92,10,-2.471,0,0.0635,4.11e-05,0.000232,0.0804,0.582,184.007,5FGfnMdgT7QYKORV4VQaTz,228720,4
81,0.334,0.983,1,-1.71,1,0.143,0.000678,0.0,0.363,0.325,169.972,73ye7OJj7mCvoW5tELwF6b,183053,4
82,0.489,0.951,8,-3.153,1,0.0575,8.93e-05,0.000482,0.306,0.509,101.471,4OYiiHSNySjNcIa77qtYke,212867,4
83,0.355,0.984,1,-2.029,1,0.106,0.00767,0.0,0.778,0.567,165.705,5vHUU0NHJs1FHRujXaWBwL,252120,4
84,0.419,0.977,3,-2.215,0,0.083,0.000143,5.8e-06,0.0651,0.388,153.032,2YK8XExx6eZvMznZBDunr2,249227,4
85,0.295,0.98,8,-2.824,1,0.145,0.000297,0.00153,0.35,0.291,113.287,5oYxl7pIet8znmxNz5aBeL,220947,4
86,0.329,0.943,1,-3.481,1,0.124,0.00174,0.0,0.0875,0.555,139.845,0EMklepVPlAUCa7SBJd2lK,199533,4
87,0.499,0.953,3,-2.574,0,0.0621,0.000319,2.01e-06,0.065,0.532,135.861,0bIyfpJzSi4UqH2m11bIJr,229440,4
88,0.432,0.97,1,-2.259,1,0.0965,0.000381,4.27e-05,0.0913,0.241,103.681,2wsPWlnZWeskk6eUxPK6Gd,220387,4
89,0.17,0.995,11,-1.448,1,0.388,0.00431,0.000187,0.0847,0.0944,168.989,2kSt8WSd05auhXLS799EHe,185293,4
90,0.203,0.956,6,-2.311,0,0.104,4.43e-05,0.0199,0.0877,0.264,175.996,7jJBMO59y0IBCWgdQov18q,150467,4
91,0.348,0.761,10,-3.53,0,0.108,0.000184,0.0214,0.159,0.0,95.766,4u6MyHF71z9WsMLM3k8Sqj,21571,4
92,0.249,0.953,8,-3.632,0,0.0803,2.5e-05,0.00529,0.0694,0.713,94.725,7FwfZzKkwCFmAyfddGXTmt,197973,4
93,0.193,0.947,8,-4.674,1,0.0671,0.00011,0.466,0.0756,0.481,96.526,0NoM7VEOOuSQZmrANNPdL2,171851,4
94,0.411,0.817,10,-3.397,0,0.0441,0.00191,9.7e-05,0.064,0.873,74.604,1j3mruPWMKUnLJwkVebvzA,165767,4
95,0.33,0.966,9,-4.281,1,0.0701,9.29e-06,0.000728,0.16,0.465,108.178,113xPdyNkHr8pBfWsWqNGB,155690,4
96,0.419,0.955,11,-3.236,1,0.125,0.000335,0.0,0.307,0.748,92.977,4MEFvkIMFd3L1E5apMD8TZ,148515,4
97,0.283,0.945,6,-3.946,1,0.0545,9.04e-06,5.79e-05,0.754,0.657,93.999,6KE2cI1XoopVzkuYyIwy9N,79366,4
98,0.321,0.978,4,-3.519,1,0.0957,0.000217,9.08e-06,0.214,0.448,105.387,46M1yS5Z3y9vMQVhWddIVC,181441,4
99,0.382,0.994,6,-4.539,1,0.143,1.34e-05,0.000214,0.163,0.135,110.133,2QTvVIusXXrA8h8ePsLVy7,147238,4
100,0.36,0.973,6,-3.528,1,0.184,0.00124,0.00432,0.303,0.203,115.084,2AmnlGndDVvAAhHtLzy35o,137880,4
101,0.179,0.931,6,-3.148,1,0.121,6.99e-05,1.34e-05,0.192,0.301,156.568,5HqHazFrK73d3aKQDV1AjU,62113,4
102,0.336,0.972,10,-4.18,1,0.131,0.00012,4.2e-05,0.362,0.357,94.169,1rBbfmCUIBPvjsYtZZLy5X,177981,4
103,0.586,0.902,2,-4.377,1,0.0353,0.0016,0.000644,0.103,0.56,95.911,71asdcSx1R90WvIiZnAEMu,231613,4
104,0.436,0.879,2,-3.421,1,0.0307,0.000254,3.66e-05,0.401,0.618,174.968,3SVcGu1rYrz5UBT3weNWZI,253307,4
105,0.559,0.95,2,-5.437,1,0.0593,0.000125,0.123,0.058,0.303,103.987,1CnQRsIa6RYdYUO1UPpuq0,249587,4
106,0.452,0.944,1,-4.579,1,0.058,7.79e-05,0.000102,0.159,0.352,158.967,2lFskD2SjFz3Yr7vqyNH7v,252467,4
107,0.434,0.893,3,-3.912,0,0.0373,7.95e-05,2.4e-05,0.0719,0.648,162.845,4bNM666bawhpKcQhdUH8Cm,194627,4
108,0.721,0.857,7,-5.364,0,0.151,0.00836,1.08e-06,0.0805,0.824,147.905,5gMm7aLCo5iwftsZVzsqMv,199573,4
109,0.427,0.757,7,-5.59,1,0.045,0.000119,0.000142,0.12,0.613,169.94,2j5PGMpfuf0uFj2hm9nz4F,268920,4
110,0.607,0.897,6,-4.045,0,0.0422,7.37e-05,0.0109,0.202,0.902,149.968,2Kjav4aQkL44beoZZmMJov,270800,4
111,0.606,0.78,2,-4.233,1,0.0426,2.83e-05,4.24e-05,0.127,0.948,133.727,0mOG3Bc0uv5AeibsdidutY,202227,4
112,0.467,0.883,9,-4.197,1,0.0503,6.59e-06,0.00249,0.0878,0.507,131.917,0zDxloX27QfAgQOMN9NwIU,219280,4
113,0.432,0.957,2,-4.585,1,0.0978,0.00011,0.00191,0.235,0.448,160.762,5nNSPRHw7y69iyq9I8YOIn,242307,4
114,0.472,0.881,11,-4.533,0,0.0288,3.36e-06,0.000684,0.169,0.666,97.586,2D6JTT2ZBPzTnE5R3lnCU9,225307,4
115,0.458,0.987,6,-3.581,0,0.116,0.000148,4.34e-05,0.385,0.376,156.898,3U74fe9JUhWXR6OFw1HQB8,255813,4
116,0.468,0.939,7,-4.152,0,0.0682,0.000421,0.0,0.356,0.637,175.716,058jY6QhOcs6zafxy6z03U,179093,4
117,0.453,0.894,4,-3.166,0,0.0489,0.00117,0.0,0.228,0.324,146.76,5uJOPklpUxxJsSzDJV5wQd,218267,4
118,0.459,0.928,2,-5.008,1,0.0832,0.000125,2.36e-06,0.258,0.563,177.97,2rJPT6l7bAoIiBk6aDF3Zk,171867,4
119,0.564,0.865,2,-7.384,1,0.121,0.000583,0.0,0.056,0.726,183.052,6w1MTeeUldFqKUGvhBS9l0,198173,4
120,0.71,0.811,3,-4.079,1,0.0431,0.00105,2.08e-06,0.0677,0.914,123.048,54Ig15FErrOo1xbCCFENC6,199200,4
121,0.622,0.933,9,-3.277,0,0.0385,0.000405,5.85e-06,0.27,0.126,118.979,06c0TTyZTJOjbCVHkucx2O,246600,4
122,0.586,0.902,2,-4.377,1,0.0353,0.0016,0.000644,0.103,0.56,95.911,7olyouHehtBduPQwXyL7rM,231613,4
123,0.436,0.879,2,-3.421,1,0.0307,0.000254,3.66e-05,0.401,0.618,174.968,1Eo1oztnJXl754YUqhRFRz,253307,4
124,0.371,0.963,7,-2.85,0,0.125,0.00319,0.0,0.448,0.371,108.724,6hCYq7kH9WE02SO7XKNAVD,242990,3
125,0.573,0.949,2,-2.713,1,0.0443,0.00293,0.0,0.226,0.897,148.967,5IVGJoF1GErEvKnCwRIDAU,188607,4
126,0.574,0.874,2,-4.264,1,0.035,0.00678,0.0,0.366,0.416,126.963,1AinRAU9jXiy84ehesBxuV,200360,4
127,0.414,0.969,6,-3.2,0,0.104,0.00277,0.0,0.33,0.537,199.992,6VtD7w7s2hoNCJ13jt3VTR,212320,4
128,0.597,0.455,5,-7.25,1,0.0246,0.128,0.0,0.0832,0.357,93.069,0d7zUzCxPTG7ZqWMg74p3h,162880,4
129,0.514,0.834,11,-5.474,0,0.0451,0.00271,4.92e-05,0.333,0.455,135.993,2LjA5UUnyUKTMZ3qdBI8De,318373,4
130,0.505,0.916,7,-5.882,1,0.037,0.000164,0.129,0.197,0.271,98.986,48nnqkmwmjZ7ohyShSyKAm,215707,4
131,0.611,0.833,11,-6.072,0,0.0296,0.000113,0.000683,0.125,0.85,110.965,6gXzzIJs34eYV6CnpiJsP2,234507,4
132,0.633,0.713,11,-6.176,0,0.0276,0.00678,0.00104,0.091,0.688,117.022,2s7uFsolFNS1VlVsQRA4uF,251560,4
133,0.226,0.492,6,-8.297,1,0.0412,0.000464,0.47,0.161,0.453,60.003,3rXsiCBHZPfJxVmwqLB9wf,323813,4
134,0.453,0.892,2,-5.033,0,0.0381,5.61e-06,0.00132,0.35,0.586,86.01,19cVww3dRYFzVvslJu2NtL,169573,4
135,0.523,0.897,9,-5.906,1,0.0323,4.12e-05,0.00408,0.123,0.451,110.03,1V0F9RsyNMbbcBPNEVk0Jm,254840,4
136,0.519,0.633,7,-7.41,1,0.0265,0.0193,0.00488,0.105,0.453,148.978,4LNOjL2w3nIFHSj5t6eRNi,265387,3
137,0.546,0.887,4,-5.039,1,0.0367,0.000261,0.000384,0.109,0.312,108.016,4Iydh0QUgxeOB1o5oKAzAr,171640,4
138,0.206,0.294,7,-10.906,1,0.0312,0.884,0.642,0.109,0.0838,57.298,1L7n9Ifjdks0SAU1QR3hJj,192187,4
139,0.384,0.657,6,-5.773,1,0.0281,7.93e-05,0.0912,0.211,0.134,95.704,1JrSekFi8F901m1DWdx0ut,407027,4
140,0.277,0.833,1,-4.963,1,0.075,0.00304,0.000975,0.144,0.584,92.14,2N4qQFJZqR4jPwnggJ2V33,177459,4
141,0.434,0.64,10,-6.202,1,0.0318,0.798,0.0,0.118,0.265,138.329,5Mi8yz9jZ5UuZsl8wPcEPH,167493,4
142,0.384,0.571,2,-4.836,1,0.0312,0.559,7.04e-05,0.309,0.479,145.753,2izJG6ZtGfY9ZRlom1SAP3,160547,4
143,0.422,0.57,2,-4.58,1,0.028,0.758,4.44e-05,0.131,0.481,82.379,7AtiuJFzoTcfjd9fscN7Ln,144867,4
144,0.447,0.597,2,-4.835,1,0.0308,0.762,0.0,0.0655,0.387,72.993,4JHznZmdk0qLlqj2qbA6Tg,181507,4
145,0.501,0.573,10,-5.79,1,0.0308,0.726,0.0,0.0919,0.346,143.084,0CyI6xEaPi0zXG3LuA09NF,238333,4
146,0.439,0.628,4,-4.524,1,0.032,0.68,0.0,0.128,0.634,117.1,0pDLVxCXmwAs8JFLvkF1uQ,123147,1
147,0.293,0.624,4,-6.035,1,0.0335,0.669,0.0,0.408,0.512,159.406,2J19COlKXmqPZEaUYj03jK,171933,4
148,0.285,0.622,9,-4.862,1,0.0293,0.674,4.52e-05,0.241,0.513,90.355,2axiEpsstpn2jUTbU8R8gB,151107,4
149,0.403,0.53,2,-5.888,1,0.0271,0.704,2.04e-06,0.114,0.547,141.136,46O6Ej7hrSVpQPTNUPPstH,228333,4
150,0.428,0.67,1,-5.024,1,0.0277,0.587,0.0,0.0978,0.557,94.86,2MMd6AQUAxDW8CQJ6VtmDB,200547,4
151,0.478,0.609,8,-6.203,1,0.0276,0.684,0.0,0.0779,0.376,82.499,2OdVucoXIbJwg4dkMbHHfB,240253,4
152,0.219,0.496,7,-6.186,1,0.032,0.682,0.0,0.727,0.463,67.292,4nS92zMCMeCVnCPqkLMAJG,135467,3
153,0.489,0.658,9,-6.18,1,0.0283,0.606,2.17e-06,0.166,0.552,92.825,2ngFkq9PTVtfeoIiyhVuR7,144867,4
154,0.44,0.571,0,-5.012,1,0.0299,0.409,0.0,0.192,0.548,103.429,3LSvKgLl4ZFL8ilXa3KiEo,140413,4
155,0.34,0.46,6,-6.404,1,0.0401,0.563,0.00387,0.162,0.393,131.773,1pyqBHZYfHtBEHrZOmwNXi,170827,4
156,0.594,0.609,2,-5.631,1,0.0272,0.789,0.000285,0.0647,0.176,119.861,0RTz8hG2s1KJWlZI8G0W5U,180547,4
157,0.23,0.613,7,-7.829,1,0.0393,0.641,0.148,0.209,0.346,168.102,1ex7Sm5pnA3on8PUQc2eHt,196107,3
158,0.509,0.669,9,-7.202,1,0.032,0.289,0.0,0.219,0.766,170.047,1yLOykoR6n95AYgJTj5BdU,183398,4
159,0.171,0.947,2,-5.1,0,0.142,0.000607,1.13e-05,0.252,0.271,67.063,3mjVN7QgUeoUsy7Src9Lu1,238480,4
160,0.347,0.745,2,-5.482,0,0.0457,0.00396,0.000979,0.119,0.484,178.007,5f4dfg5M1zK3DHwQqiBCqE,300080,3
161,0.489,0.606,3,-7.545,1,0.035,0.156,0.271,0.119,0.188,158.98,3VppAi6bcWZo9y2Gc0VmPg,258573,3
162,0.62,0.755,5,-5.682,0,0.03,0.00564,0.282,0.124,0.501,123.858,09HBVrmmfAueNE71HovDF5,290760,4
163,0.6,0.682,11,-5.546,0,0.025,0.00142,0.0789,0.0966,0.412,94.98,4GFTlaD3SGQWhR34iqWrxO,232493,4
164,0.509,0.915,9,-6.225,0,0.0476,6.28e-05,0.213,0.0857,0.195,135.978,1dus52M0MW7GAtAm75BtbS,245040,4
165,0.508,0.566,2,-8.666,0,0.033,0.24,0.0601,0.133,0.277,119.863,35qWNUzwAumUrkySU7GBBh,249480,4
166,0.203,0.848,3,-6.631,1,0.056,0.00118,0.828,0.356,0.289,169.889,1XVWPlhKZG6r0pP7EQV6y9,269867,4
167,0.516,0.714,9,-7.919,0,0.038,0.654,0.000118,0.131,0.166,137.931,6fxlPvsHg2FGERZpwJ07ht,213080,3
168,0.568,0.359,9,-7.989,0,0.0403,0.286,0.019,0.13,0.186,115.695,4cwrkz2ZTmC3p6NNxu5JKS,324053,4
169,0.536,0.953,4,-4.008,1,0.0597,2.18e-05,4.68e-06,0.114,0.63,107.488,2LI6D6z57Lq2QTQH6Tgsz0,154867,4
170,0.421,0.913,0,-4.299,1,0.135,0.0196,0.0,0.321,0.576,169.952,6ZaXbRtwY9oYGjxcZWAXyw,178027,4
171,0.46,0.929,7,-3.819,1,0.195,0.00475,0.0,0.181,0.917,197.523,5YedV0IQHOYA5cwTRfacTq,157440,4
172,0.522,0.929,4,-4.616,1,0.0372,0.000838,2.62e-05,0.144,0.883,127.005,0xiUkFa6KS45x4kkCjcTZx,260013,4
173,0.522,0.95,1,-3.949,0,0.0507,0.0001,7.54e-06,0.102,0.696,105.476,33GOHec0jr1MR6OKZfyFHm,179867,4
174,0.539,0.817,4,-5.068,1,0.0501,0.00585,0.000138,0.155,0.788,165.09,0itGTjddrHS8j6jTV4mznY,195947,4
175,0.559,0.909,4,-4.298,1,0.0345,0.00339,4.88e-06,0.119,0.654,130.997,4WbOgZ7NyHHGF5Pikss4bt,213773,4
176,0.556,0.878,0,-4.594,1,0.0347,0.000665,0.0,0.173,0.806,143.957,4kWHEKTuUEnUQZxqIxvOql,173160,4
177,0.574,0.849,0,-3.959,1,0.068,0.000726,0.0,0.15,0.799,122.056,33cnjIkdeMZivCcVA8Idan,147733,4
178,0.465,0.932,7,-3.891,1,0.103,0.000958,0.0,0.135,0.519,170.045,4kXEXB4Dtbsqq3QtXpUYiU,211560,4
179,0.497,0.824,9,-4.95,1,0.0382,0.000129,0.00413,0.0832,0.714,149.967,0zXENSy60B78zSpEPeI5c9,199560,4
180,0.625,0.872,9,-4.246,1,0.0449,0.00291,0.0,0.101,0.781,124.014,5osmcRDiIV1PBHmOcKsRpi,164707,4
181,0.497,0.923,4,-4.156,1,0.0785,0.00239,0.0,0.0843,0.487,121.805,6nJf74XjvgJ6ETh7f2NwDC,229453,4
182,0.595,0.725,3,-6.83,1,0.029,0.312,0.000101,0.328,0.757,107.331,5FzZbgDOXMfxSS5XBCZ2Ym,157533,4
183,0.466,0.541,6,-7.472,1,0.0307,0.843,0.0,0.352,0.758,82.807,7LaMNA0LbqeEahbSD6YFvp,179587,3
184,0.67,0.555,8,-9.037,1,0.0345,0.499,0.0,0.205,0.672,125.839,25Zt0krnciO9eEhjOp0W7e,247827,4
185,0.509,0.491,9,-8.506,1,0.0276,0.748,0.0,0.0832,0.365,144.987,7f16wgZxXDUkvrE5qFF3TH,193720,4
186,0.579,0.904,8,-4.655,0,0.0717,0.0211,0.000133,0.303,0.402,118.09,70jGyhYTotGIYqMaonGF1B,213707,4
187,0.0,0.445,5,-13.737,0,0.0,0.963,0.0,0.72,0.0,0.0,0zvefdsuYqNgQTxyUqKBps,11107,0
188,0.735,0.878,7,-4.973,1,0.0257,0.0109,1.22e-05,0.371,0.774,112.009,3o3OGWaXK0dRxGnBx5hDEJ,229880,4
189,0.403,0.442,0,-4.523,1,0.0296,0.0573,0.0,0.124,0.208,175.828,1bvuXEOLC95IYvkAtwqREi,243427,4
190,0.195,0.624,10,-3.631,1,0.0397,0.082,8.67e-05,0.104,0.343,203.598,49mI83QbRUOenSlskoYL9I,214440,4
