position,company,reviews,state,city,data scientist,data analyst,machine learning,research,data engineer,work experience
Data Scientist,Dataminr,3.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist,SpinCar,0.0,NY,New York,Data Sci,False,False,False,False,2 years
Data Scientist,MetroPlus Health Plan,96.0,NY,New York,Data Sci,False,False,False,False,30 years
Junior Data Scientist,Dow Jones,164.0,NY,New York,Data Sci,False,False,False,False,1-2 years
Data Scientist,Amazon.com,25883.0,NY,New York,Data Sci,False,False,False,False,3 years
Data Scientist,SG Analytics,15.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist,Scienaptic Systems Inc,0.0,NY,New York,Data Sci,False,False,False,False,3 years
Junior Data Scientist,Viacom,459.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist (Entry-Level),First Derivatives plc,10.0,NY,New York,Data Sci,False,False,False,False,0-2 years
Data Scientist,Cityblock Health,0.0,NY,Brooklyn,Data Sci,False,False,False,False,
Junior Data Scientist Apprenticeship,IBM,22249.0,NY,New York,Data Sci,False,False,False,False,
Market Research Analyst,Blueocean Market Intelligence,20.0,WA,Redmond,False,False,False,Research,False,
Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,2.0,WA,Redmond,False,False,Machine Learning,False,False,
Senior Engineering Architect,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,30 years
"Principal Software Engineer, Azure Databricks",Microsoft,4618.0,WA,Redmond,False,False,False,False,False,10-15 years
Senior Product Manager- Optimization,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Principal Software Engineer,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
AI Lead – Workplace Analytics Customer Solutions,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Market Research Manager,Microsoft,4618.0,WA,Redmond,False,False,False,Research,False,
Senior Program Manger,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Marketing Communications Manager,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Principal IC,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Computer Vision Scientist,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Research Scientist - Applied Machine Learning,Facebook,366.0,WA,Redmond,False,False,Machine Learning,Research,False,
RESEARCHER,Microsoft,4618.0,WA,Redmond,False,False,False,RESEARCH,False,
Research Intern - Machine Learning + Data Visualization,Microsoft,4618.0,WA,Redmond,False,False,Machine Learning,Research,False,
Data & Applied Scientist-Analysis & Insights,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Data Scientist,Posh Technologies,9.0,WA,Redmond,Data Sci,False,False,False,False,2 years
Data Scientist,Inabia Solutions and Consulting,0.0,WA,Redmond,Data Sci,False,False,False,False,
"Sr UX Web Developer, Insights & Analytics, Customer & Partner Advocacy",Microsoft,4618.0,WA,Redmond,False,False,False,False,False,5 years
Senior Cloud Software Engineer: Vetting and Forensics,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,3 years
Data Scientist (Neural Networks),Neal Analytics,0.0,WA,Redmond,Data Sci,False,False,False,False,
Data Scientist - Scala and Spark,HCL Technologies,0.0,WA,Redmond,Data Sci,False,False,False,False,
Data Scientist,BrickRed Systems,2.0,WA,Redmond,Data Sci,False,False,False,False,4 years
Senior Software Engineering Lead,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Sr. Software Engineering Mgr,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,10 years
Senior Product Marketing Manager,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,5 years
Senior Engineering Lead,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Principal Software Engineering Manager,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Senior Software Engineer: Full Stack,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,2 years
Data Scientist ll,Microsoft,4618.0,WA,Redmond,Data Sci,False,False,False,False,
Data & Applied Scientist,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Data Scientist 2,Microsoft,4618.0,WA,Redmond,Data Sci,False,False,False,False,
Data Scientist Researcher,Harman Connected Services,0.0,WA,Redmond,Data Sci,False,False,Research,False,3 years
Data Scientist/Technical Writer(position 1),Posh Technologies,9.0,WA,Redmond,Data Sci,False,False,False,False,
NGS Scientist,Resolution Bioscience,0.0,WA,Redmond,False,False,False,False,False,6 years
Program Manager/Data Scientist,Inabia Solutions and Consulting,0.0,WA,Redmond,Data Sci,False,False,False,False,
Cyber Crime Investigator,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Cybercrime Data Analyst,Microsoft,4618.0,WA,Redmond,False,Data Analy,False,False,False,
Data Analyst,Microsoft,4618.0,WA,Redmond,False,Data Analy,False,False,False,
Principal Data Scientist,Microsoft,4618.0,WA,Redmond,Data Sci,False,False,False,False,
Senior Data & Applied Scientist,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Sr. DATA SCIENTIST,Microsoft,4618.0,WA,Redmond,DATA SCI,False,False,False,False,
Data Scientist-Digital Stores,Microsoft,4618.0,WA,Redmond,Data Sci,False,False,False,False,
Data Scientist Mgmt-WW Customer Success,Microsoft,4618.0,WA,Redmond,Data Sci,False,False,False,False,
Full-time PhD opportunities for students & recent graduates: Data & Applied Sciences,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
"Research Intern - Data Management, Exploration and Mining Group (DMX)",Microsoft,4618.0,WA,Redmond,False,False,False,Research,False,
AI-Data Content Developer,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,5 years
Principal Applied Data Scientist,Microsoft,4618.0,WA,Redmond,Data Sci,False,False,False,False,10 years
GeoSpatial Data Engineer,EarthDefine,0.0,WA,Redmond,False,False,False,False,Data Engineer,
Research Scientist,NVIDIA,166.0,WA,Redmond,False,False,False,Research,False,4 years
Data & Applied Scientist Mgr,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Principal Data & Applied Scientist,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,5 years
USER RESEARCHER,Microsoft,4618.0,WA,Redmond,False,False,False,RESEARCH,False,4-6 years
Intern opportunities for PhD students: Data & Applied Sciences,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Research Intern - Clinical Sensing and Analytics,Microsoft,4618.0,WA,Redmond,False,False,False,Research,False,
Data Engineer,Microsoft,4618.0,WA,Redmond,False,False,False,False,Data Engineer,
Data Scientist,Diverse Lynx,82.0,WA,Redmond,Data Sci,False,False,False,False,
"Data Scientist (R, SAS/ Python)",Diverse Lynx,82.0,WA,Redmond,Data Sci,False,False,False,False,
"Research Scientist, Machine Learning and Graphics",Facebook,366.0,WA,Redmond,False,False,Machine Learning,Research,False,
Applied Scientist 2,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,3 years
Research Intern - Cold Logic,Microsoft,4618.0,WA,Redmond,False,False,False,Research,False,
"Developer/Data Engineer, Insights & Analytics, Customer & Partner Advocacy",Microsoft,4618.0,WA,Redmond,False,False,False,False,Data Engineer,5 years
Map Perception Scientist for Autonomous Vehicles,NVIDIA,166.0,WA,Redmond,False,False,False,False,False,
"Research Scientist, Eye Tracking (PhD University Grad)",Facebook,366.0,WA,Redmond,False,False,False,Research,False,
Research Intern - Program Synthesis,Microsoft,4618.0,WA,Redmond,False,False,False,Research,False,
"Research Scientist, Visual Quality (PhD University Grad)",Facebook,366.0,WA,Redmond,False,False,False,Research,False,
SDE-Machine Learning,Posh Technologies,9.0,WA,Redmond,False,False,Machine Learning,False,False,
Research Intern - Applied Sciences Group,Microsoft,4618.0,WA,Redmond,False,False,False,Research,False,
"CV/ML Research Scientist, Eye Tracking",Facebook,366.0,WA,Redmond,False,False,False,Research,False,
Chief of Staff,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,5 years
Senior Data Analyst,Microsoft,4618.0,WA,Redmond,False,Data Analy,False,False,False,
Research Intern - Systems,Microsoft,4618.0,WA,Redmond,False,False,False,Research,False,
SENIOR SCIENTIST,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Bioinformatics Scientist,Covance,423.0,WA,Redmond,False,False,False,False,False,2 years
Sr. Content Developer-AI-Data,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,5 years
"Principal Data Scientist Lead, Identity Data Experimentation and Analysis",Microsoft,4618.0,WA,Redmond,Data Sci,False,False,False,False,
SENIOR APPLIED SCIENTIST,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Research Intern - Topological Machine Learning,Microsoft,4618.0,WA,Redmond,False,False,Machine Learning,Research,False,
Senior Machine Learning Scientist,Microsoft,4618.0,WA,Redmond,False,False,Machine Learning,False,False,4 years
Creative Director,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,10 years
"Postdoctoral Research Scientist, VR/AR Interactions",Facebook,366.0,WA,Redmond,False,False,False,Research,False,
Biostatistician,Resolution Bioscience,0.0,WA,Redmond,False,False,False,False,False,
Sales and Marketing-Machine Learning,Encore Information Systems Inc.,0.0,WA,Redmond,False,False,Machine Learning,False,False,5 years
Machine Learning Engineer,Redcley,0.0,WA,Redmond,False,False,Machine Learning,False,False,5 years
Demand Forecaster,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Applied Machine Learning Engineer,Microsoft,4618.0,WA,Redmond,False,False,Machine Learning,False,False,
"Optical Scientist, Liquid Crystal Optics (PhD University Grad)",Facebook,366.0,WA,Redmond,False,False,False,False,False,
SDE II,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Product Manager,"Probi USA, Inc.",0.0,WA,Redmond,False,False,False,False,False,
Machine Learning Researcher - Computer Vision,Microsoft,4618.0,WA,Redmond,False,False,Machine Learning,Research,False,
Software Engineer,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Business Analytics Specialist,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,3-5 years
PRINCIPAL DATA SCIENCE MANAGER,Microsoft,4618.0,WA,Redmond,DATA SCI,False,False,False,False,10 years
Business Planner,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
RSDE 2,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,3 years
"Research Scientist, Human Computer Interaction (PhD University Grad)",Facebook,366.0,WA,Redmond,False,False,False,Research,False,
Principal Researcher - Machine Learning,Microsoft,4618.0,WA,Redmond,False,False,Machine Learning,Research,False,
Machine Learning Engineer,Nxt Level,0.0,WA,Redmond,False,False,Machine Learning,False,False,2 years
Architect,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Senior Data Engineer,Microsoft,4618.0,WA,Redmond,False,False,False,False,Data Engineer,
Program Manager,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Entry Level Construction Materials Testing Technician,"Kleinfelder, Inc.",92.0,WA,Redmond,False,False,False,False,False,
UX Researcher - Audio,Trinamix Inc.,0.0,WA,Redmond,False,False,False,Research,False,
Designer 2,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Design Researcher II,Microsoft,4618.0,WA,Redmond,False,False,False,Research,False,
Staff Machine Vision / Machine Learning Engineer,MicroVision,9.0,WA,Redmond,False,False,Machine Learning,False,False,
"Program Manager, Mixed Reality Content",Microsoft,4618.0,WA,Redmond,False,False,False,False,False,10 years
Business Program Manager,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Machine Learning Researcher - Audio/Speech/Computer Vision,Microsoft,4618.0,WA,Redmond,False,False,Machine Learning,Research,False,
Product Marketing Manager,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Full Stack Engineer: Vetting & Forensics,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,5 years
Physician Product Manager,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Senior Data Architect,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Principle Battery FA Engineer,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Software Engineer,Facebook,366.0,WA,Redmond,False,False,False,False,False,
Software Engineer II - Machine Learning,Microsoft,4618.0,WA,Redmond,False,False,Machine Learning,False,False,3 years
Software Developer II,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Machine Learning Specialist - CSI / Azure - Cloud Server Infrastructure,Microsoft,4618.0,WA,Redmond,False,False,Machine Learning,False,False,
Sr Software Engineer - Big Data,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,5 years
Senior Computer Vision Scientist for Autonomous Vehicles,NVIDIA,166.0,WA,Redmond,False,False,False,False,False,
Xbox Lifecycle Marketing Manager,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Software Design Engineer 2(Python),CSI Interfusion,0.0,WA,Redmond,False,False,False,False,False,
Machine Learning Engineer,Arth Systems,0.0,WA,Redmond,False,False,Machine Learning,False,False,5 years
Software Development Engineer II,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
"Prime Advisors Municipal Research Analyst (Redmond, WA)",Sun Life Financial,889.0,WA,Redmond,False,False,False,Research,False,3-5 years
Software Engineer - Physics,Facebook,366.0,WA,Redmond,False,False,False,False,False,
"AR/VR Software Engineer, Interaction Tracking",Facebook,366.0,WA,Redmond,False,False,False,False,False,
Sr. Machine Learning Researcher - Computer Vision,Microsoft,4618.0,WA,Redmond,False,False,Machine Learning,Research,False,
Executive Security Advisor – Digital Crimes Unit and Cyber Defense Operations Center,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
AR/VR Software Engineer (Oculus),Facebook,366.0,WA,Redmond,False,False,False,False,False,
Software Engineer II - C#,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,5 years
Sr Marketing Automation Specialist,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
"Software Engineer, Insights & Analytics, Customer & Partner Advocacy",Microsoft,4618.0,WA,Redmond,False,False,False,False,False,5 years
Construction Materials and Geotechnical Testing Laboratory Technician,"Kleinfelder, Inc.",92.0,WA,Redmond,False,False,False,False,False,0-3 years
Principal PM Manager,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Software Engineering Lead,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Senior Content Developer,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,2-5 years
"Optical Engineer, Testing",Facebook,366.0,WA,Redmond,False,False,False,False,False,
"Staff Engineer, Advanced Operations",Stryker,1071.0,WA,Redmond,False,False,False,False,False,
Staff Software Engineer,General Electric,292.0,WA,Redmond,False,False,False,False,False,6 years
Principal Service Engineer,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Senior PM Manager,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
Senior Software Developer,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,
"Program/Project Coordinator Opportunity - This is not a Technical IT role, but rather a support role for data analysis, system updates and reporting.",CBRE,2059.0,WA,Redmond,False,data analy,False,False,False,
Senior HR Manager,Microsoft,4618.0,WA,Redmond,False,False,False,False,False,7 years
Principal Sr. Data Engineer Lead,Microsoft,4618.0,WA,Redmond,False,False,False,False,Data Engineer,
