,dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
4280,1621760400,1,203.61,0.8,5.74,49.35,2.8,1.51,1.75,0.7
4281,1621764000,1,203.61,1.05,4.88,51.5,2.68,1.81,2.09,0.81
4282,1621767600,1,203.61,1.15,4.11,57.94,2.71,2.2,2.53,0.86
4283,1621771200,1,201.94,1.01,3.43,67.95,2.71,2.68,3.02,0.86
4284,1621774800,1,198.6,0.64,2.79,78.68,2.41,2.59,2.87,0.77
4285,1621778400,2,196.93,0.43,2.83,82.97,2.33,2.29,2.52,0.71
4286,1621782000,2,198.6,0.3,3.51,82.25,2.44,2.29,2.47,0.67
4287,1621785600,1,206.95,0.45,5.74,77.25,3.28,2.93,3.14,0.72
4288,1621789200,1,220.3,0.77,8.05,70.1,3.99,4.27,4.56,0.9
4289,1621792800,1,226.97,0.57,9.43,66.52,4.17,5.32,5.67,1.0
4290,1621796400,1,253.68,0.16,16.28,52.93,4.47,6.52,7.05,0.94
4291,1621800000,1,300.41,0.06,27.08,32.9,5.07,8.34,9.14,0.85
4292,1621803600,2,340.46,0.29,36.33,19.49,5.13,10.08,11.06,0.78
4293,1621807200,2,350.48,0.32,38.73,14.84,4.11,10.54,11.57,0.7
4294,1621810800,1,323.77,0.21,34.27,17.35,3.67,9.72,10.76,0.7
4295,1621814400,1,297.07,0.1,28.45,21.28,3.52,8.79,9.9,0.73
4296,1621818000,1,273.71,0.06,23.31,23.25,3.4,7.88,9.05,0.76
4297,1621821600,1,253.68,0.07,19.71,21.82,3.25,7.17,8.38,0.79
4298,1621825200,1,233.65,0.08,15.94,21.1,3.1,6.34,7.53,0.93
4299,1621828800,1,220.3,0.25,14.05,21.64,3.49,5.26,6.44,1.25
4300,1621832400,1,240.33,3.35,15.77,20.03,5.01,5.04,6.32,1.65
4301,1621836000,1,263.69,8.61,16.62,22.89,6.8,5.27,6.67,2.22
4302,1621839600,1,250.34,7.15,14.22,38.98,7.27,4.49,5.8,2.5
4303,1621843200,1,236.99,5.81,11.48,48.64,7.09,4.25,5.52,2.47
4304,1621846800,1,223.64,4.02,9.0,62.23,6.68,4.37,5.49,2.25
4305,1621850400,2,195.27,1.03,3.51,87.26,3.25,2.55,3.04,0.97
4306,1621854000,2,188.59,0.65,3.0,92.98,3.22,2.22,2.56,0.69
4307,1621857600,2,188.59,0.48,3.3,94.41,3.07,2.41,2.76,0.78
4308,1621861200,2,188.59,0.31,3.56,97.28,2.71,2.47,2.84,0.87
4309,1621864800,2,190.26,0.26,4.11,97.28,2.68,2.5,2.88,0.93
4310,1621868400,2,191.93,0.23,4.93,94.41,2.62,2.46,2.85,0.99
4311,1621872000,1,216.96,0.4,14.22,78.68,4.41,3.2,3.72,1.43
4312,1621875600,1,263.69,0.5,28.45,57.22,6.97,4.7,5.46,2.15
4313,1621879200,1,293.73,0.22,35.64,44.7,8.46,6.13,7.1,2.76
4314,1621882800,1,297.07,0.03,34.27,42.56,8.7,6.9,7.97,3.23
4315,1621886400,1,297.07,0.0,32.22,42.92,8.7,7.34,8.46,3.45
4316,1621890000,1,290.39,0.0,30.85,42.92,8.11,7.46,8.56,3.45
4317,1621893600,1,263.69,0.0,25.36,45.42,6.44,6.73,7.67,3.1
4318,1621897200,1,236.99,0.0,19.36,47.92,5.01,5.78,6.57,2.38
4319,1621900800,1,226.97,0.0,15.94,51.5,5.25,5.37,6.02,1.68
4320,1621904400,1,220.3,0.0,14.22,52.93,5.42,5.63,6.11,1.05
4321,1621908000,1,216.96,0.0,13.54,48.64,4.71,5.68,6.08,0.63
4322,1621911600,1,220.3,0.0,14.57,42.56,4.47,5.28,5.68,0.52
4323,1621915200,1,226.97,0.03,16.79,36.48,4.65,4.87,5.37,0.58
4324,1621918800,1,240.33,0.46,21.42,29.68,5.42,4.84,5.51,0.82
4325,1621922400,1,247.0,1.82,21.42,28.97,5.54,4.67,5.41,1.27
4326,1621926000,1,210.29,0.95,11.31,47.21,4.05,2.38,2.88,1.58
4327,1621929600,1,201.94,0.82,8.82,50.78,3.87,1.61,2.02,1.66
4328,1621933200,1,200.27,0.73,7.45,53.64,3.58,1.37,1.74,1.55
4329,1621936800,1,198.6,0.44,6.51,56.51,3.25,1.3,1.56,1.2
4330,1621940400,1,198.6,0.37,6.0,61.51,3.16,1.47,1.68,0.91
4331,1621944000,1,200.27,0.39,5.74,65.09,3.16,1.5,1.68,0.75
4332,1621947600,1,198.6,0.41,5.66,68.67,3.13,1.32,1.48,0.64
4333,1621951200,1,196.93,0.41,5.66,70.81,3.04,1.17,1.32,0.59
4334,1621954800,1,196.93,0.41,5.91,70.1,2.92,1.15,1.28,0.59
4335,1621958400,1,200.27,0.5,7.54,66.52,3.34,1.29,1.46,0.69
4336,1621962000,1,208.62,0.5,9.25,61.51,3.7,1.53,1.75,0.84
4337,1621965600,1,211.95,0.28,9.94,57.22,3.67,1.68,1.91,0.91
4338,1621969200,1,213.62,0.05,10.2,52.93,3.7,1.69,1.95,0.95
4339,1621972800,1,223.64,0.0,12.51,45.42,4.35,1.72,2.0,1.01
4340,1621976400,1,233.65,0.01,16.28,37.91,5.07,1.96,2.24,1.16
4341,1621980000,1,230.31,0.0,15.08,40.41,4.53,1.81,2.09,1.33
4342,1621983600,1,223.64,0.0,12.68,45.78,3.99,1.52,1.82,1.55
4343,1621987200,1,216.96,0.0,10.8,47.92,3.7,1.68,1.98,1.63
4344,1621990800,1,208.62,0.0,8.91,48.64,3.4,1.27,1.58,1.71
4345,1621994400,1,200.27,0.0,7.45,47.92,3.07,0.87,1.18,1.6
4346,1621998000,1,200.27,0.0,7.03,47.92,2.95,0.84,1.15,1.25
4347,1622001600,1,203.61,0.03,7.45,47.21,3.13,0.99,1.3,0.99
4348,1622005200,1,211.95,0.44,8.74,47.21,3.61,1.36,1.68,0.93
4349,1622008800,1,213.62,1.34,8.82,49.35,3.82,1.61,1.93,0.95
4350,1622012400,1,210.29,1.52,7.28,55.79,3.61,1.55,1.84,0.94
4351,1622016000,1,206.95,1.29,6.43,62.23,3.64,1.5,1.78,0.97
4352,1622019600,1,201.94,0.96,5.57,67.23,3.49,1.56,1.84,0.99
4353,1622023200,1,196.93,0.8,4.63,71.53,3.13,1.56,1.8,0.9
4354,1622026800,1,195.27,0.85,4.11,78.68,2.95,1.41,1.6,0.75
4355,1622030400,2,195.27,0.89,3.94,87.26,2.8,1.25,1.42,0.67
4356,1622034000,2,196.93,0.87,4.07,91.55,2.77,1.24,1.41,0.63
4357,1622037600,2,198.6,0.88,4.88,86.55,2.86,1.53,1.71,0.63
4358,1622041200,1,200.27,0.94,6.17,74.39,3.1,2.01,2.19,0.67
4359,1622044800,1,206.95,0.96,8.82,63.66,3.87,2.37,2.57,0.72
4360,1622048400,1,211.95,0.73,11.82,55.08,4.53,2.65,2.9,0.77
4361,1622052000,1,216.96,0.26,12.68,51.5,4.53,2.87,3.11,0.69
4362,1622055600,1,226.97,0.06,14.22,46.49,4.71,3.14,3.41,0.59
4363,1622059200,1,233.65,0.01,16.28,39.7,4.89,3.42,3.76,0.56
4364,1622062800,1,230.31,0.02,16.28,34.33,4.35,3.45,3.82,0.55
4365,1622066400,1,220.3,0.01,13.71,32.9,3.43,3.1,3.48,0.58
4366,1622070000,1,210.29,0.01,10.71,36.12,2.89,2.66,3.05,0.67
4367,1622073600,1,208.62,0.0,8.82,41.84,2.74,2.28,2.7,0.75
4368,1622077200,1,208.62,0.0,8.05,48.64,2.98,2.03,2.49,0.81
4369,1622080800,1,213.62,0.0,8.91,50.07,3.49,2.58,3.08,0.77
4370,1622084400,1,220.3,0.0,10.03,47.92,3.82,3.62,4.14,0.73
4371,1622088000,1,223.64,0.05,10.88,45.78,3.99,4.77,5.32,0.81
4372,1622091600,1,226.97,0.64,11.48,45.42,4.35,5.82,6.37,1.03
4373,1622095200,1,223.64,1.52,10.54,47.92,4.35,5.9,6.38,1.25
4374,1622098800,1,216.96,1.84,8.48,52.93,3.87,4.2,4.52,1.25
4375,1622102400,1,213.62,2.07,7.54,56.51,3.7,3.14,3.41,1.11
4376,1622106000,1,211.95,2.01,6.68,60.08,3.4,2.89,3.14,0.93
4377,1622109600,1,208.62,1.75,6.0,64.37,3.07,2.67,2.89,0.8
4378,1622113200,1,205.28,1.38,5.48,68.67,2.77,2.45,2.65,0.73
4379,1622116800,1,201.94,1.16,5.44,69.38,2.62,2.37,2.55,0.67
4380,1622120400,1,198.6,1.01,5.18,70.81,2.44,2.25,2.42,0.58
4381,1622124000,1,196.93,0.89,4.71,74.39,2.3,2.13,2.29,0.53
4382,1622127600,1,195.27,0.8,4.58,77.96,2.21,2.08,2.25,0.56
4383,1622131200,1,200.27,0.87,6.0,77.25,2.68,2.4,2.67,0.76
4384,1622134800,1,208.62,0.85,8.65,70.81,3.49,3.24,3.68,1.12
4385,1622138400,1,216.96,0.48,10.97,63.66,4.05,4.06,4.72,1.47
4386,1622142000,1,220.3,0.08,12.0,56.51,4.35,4.38,5.28,1.71
4387,1622145600,1,216.96,0.0,11.31,50.78,4.35,4.41,5.47,1.68
4388,1622149200,1,213.62,0.0,10.28,45.06,3.61,4.67,5.8,1.36
4389,1622152800,1,208.62,0.0,8.4,42.2,2.56,4.83,6.04,1.05
4390,1622156400,1,201.94,0.0,7.03,42.56,2.12,4.96,6.29,0.91
4391,1622160000,1,198.6,0.0,6.17,42.2,1.86,5.01,6.36,0.88
4392,1622163600,1,196.93,0.0,5.66,40.41,1.67,4.9,6.13,0.88
4393,1622167200,1,196.93,0.01,5.48,38.27,1.67,5.18,6.26,0.89
4394,1622170800,1,198.6,0.01,5.57,37.91,1.79,6.02,6.99,0.86
4395,1622174400,1,195.27,0.01,5.83,36.84,1.91,5.03,5.88,0.83
4396,1622178000,1,198.6,0.12,7.54,33.98,2.27,3.23,3.96,0.79
4397,1622181600,1,201.94,0.48,8.74,33.26,2.47,2.37,3.04,0.79
4398,1622185200,1,201.94,0.76,7.97,36.48,2.44,2.08,2.66,0.79
4399,1622188800,1,201.94,0.84,7.03,39.7,2.5,2.02,2.56,0.8
4400,1622192400,1,200.27,0.78,5.91,43.27,2.38,1.92,2.41,0.82
4401,1622196000,1,196.93,0.74,4.33,50.78,2.03,1.58,1.94,0.74
4402,1622199600,1,195.27,0.73,3.21,57.94,1.7,1.3,1.58,0.67
4403,1622203200,1,193.6,0.67,2.55,63.66,1.49,1.36,1.61,0.65
4404,1622206800,1,190.26,0.57,2.19,70.81,1.4,1.45,1.69,0.65
4405,1622210400,1,190.26,0.52,2.38,75.82,1.43,1.46,1.7,0.71
4406,1622214000,1,191.93,0.55,2.87,76.53,1.51,1.49,1.74,0.81
4407,1622217600,1,203.61,1.44,7.28,64.37,2.3,1.99,2.38,1.24
4408,1622221200,1,226.97,2.46,12.85,49.35,3.4,2.83,3.53,1.9
4409,1622224800,1,243.66,2.15,18.17,37.55,4.41,3.58,4.56,2.44
4410,1622228400,1,327.11,6.15,33.59,9.39,7.03,6.55,8.11,3.45
4411,1622232000,2,423.91,25.48,30.85,0.03,9.06,10.68,12.97,4.43
4412,1622235600,2,473.98,39.34,26.05,0.0,9.54,13.11,16.04,4.56
4413,1622239200,2,467.3,42.47,25.02,0.0,8.11,13.62,16.93,3.93
4414,1622242800,2,397.21,33.98,21.42,0.0,4.41,11.5,14.72,2.12
4415,1622246400,1,297.07,18.33,17.31,0.04,2.33,7.78,10.49,1.16
4416,1622250000,1,211.95,4.75,14.4,0.97,1.59,4.39,6.32,0.97
4417,1622253600,1,183.58,1.55,11.14,3.09,1.33,3.32,4.72,0.63
4418,1622257200,1,178.58,0.72,9.34,6.17,1.24,3.06,4.09,0.52
4419,1622260800,1,178.58,0.14,7.11,23.6,1.31,3.15,4.25,0.79
4420,1622264400,1,190.26,0.87,7.71,30.76,1.82,4.11,5.71,0.8
4421,1622268000,1,196.93,1.84,7.97,35.76,2.18,4.54,6.37,0.93
4422,1622271600,1,193.6,1.1,6.08,52.93,2.18,3.67,5.22,1.12
4423,1622275200,1,191.93,0.95,5.01,60.8,2.18,3.08,4.37,1.3
4424,1622278800,1,188.59,0.87,4.03,62.23,2.0,2.73,3.91,1.54
4425,1622282400,1,185.25,0.55,2.59,72.96,1.43,2.05,2.86,1.24
4426,1622286000,1,183.58,0.4,1.89,79.39,1.12,1.78,2.42,1.08
4427,1622289600,2,183.58,0.33,1.59,81.54,0.98,1.85,2.51,1.12
4428,1622293200,2,181.91,0.27,1.5,84.4,0.98,1.98,2.68,1.12
4429,1622296800,2,183.58,0.23,1.65,86.55,1.03,2.24,3.04,1.16
4430,1622300400,2,183.58,0.2,1.95,86.55,1.04,2.68,3.59,1.31
4431,1622304000,2,185.25,0.22,2.31,87.26,1.12,3.28,4.38,1.52
4432,1622307600,2,185.25,0.28,2.87,87.26,1.25,3.55,4.7,1.58
4433,1622311200,2,186.92,0.21,3.43,85.83,1.3,3.34,4.37,1.6
4434,1622314800,2,186.92,0.05,3.94,82.97,1.37,3.81,5.06,1.92
4435,1622318400,1,191.93,0.0,4.41,78.68,1.55,4.8,6.32,2.25
4436,1622322000,1,193.6,0.0,4.37,76.53,1.54,5.17,6.51,2.15
4437,1622325600,1,191.93,0.0,3.9,75.1,1.3,4.81,5.75,1.69
4438,1622329200,1,190.26,0.0,3.77,70.81,1.16,4.55,5.31,1.39
4439,1622332800,1,190.26,0.0,3.73,66.52,1.07,4.41,5.12,1.14
4440,1622336400,1,188.59,0.0,3.77,62.23,1.04,4.33,5.06,0.97
4441,1622340000,1,186.92,0.0,3.73,60.8,1.04,4.17,4.91,0.86
4442,1622343600,1,186.92,0.0,3.81,59.37,1.07,3.95,4.69,0.79
4443,1622347200,1,186.92,0.04,4.2,58.65,1.18,3.73,4.47,0.85
4444,1622350800,1,193.6,0.55,5.74,57.22,1.68,3.68,4.46,1.16
4445,1622354400,1,196.93,1.34,6.08,60.08,2.06,3.53,4.35,1.46
4446,1622358000,1,193.6,1.17,4.28,72.24,1.94,2.94,3.71,1.35
4447,1622361600,1,190.26,0.96,3.21,79.39,1.77,2.7,3.47,1.39
4448,1622365200,2,186.92,0.69,2.31,85.83,1.52,2.49,3.28,1.52
4449,1622368800,2,185.25,0.37,1.48,94.41,1.27,1.94,2.69,1.08
4450,1622372400,2,183.58,0.28,1.25,97.28,1.24,1.81,2.57,0.83
4451,1622376000,2,181.91,0.23,1.22,97.28,1.27,1.83,2.57,0.73
4452,1622379600,2,181.91,0.22,1.22,97.28,1.25,1.86,2.58,0.69
4453,1622383200,2,180.24,0.24,1.24,97.28,1.13,1.91,2.6,0.69
4454,1622386800,2,180.24,0.28,1.36,95.84,1.01,1.98,2.67,0.71
4455,1622390400,2,183.58,0.41,2.1,94.41,1.15,2.2,2.96,0.86
4456,1622394000,2,188.59,0.46,3.13,90.12,1.39,2.51,3.37,1.12
4457,1622397600,2,193.6,0.29,4.07,87.98,1.58,2.74,3.67,1.35
4458,1622401200,2,196.93,0.07,4.84,83.69,1.68,2.8,3.76,1.62
4459,1622404800,1,196.93,0.0,5.44,77.25,1.7,2.62,3.54,2.03
4460,1622408400,1,193.6,0.0,5.44,71.53,1.51,2.42,3.25,2.38
4461,1622412000,1,186.92,0.0,5.1,65.8,1.31,2.52,3.31,2.47
4462,1622415600,1,186.92,0.0,5.83,58.65,1.7,2.88,3.72,2.12
4463,1622419200,1,188.59,0.0,6.6,52.93,1.97,3.23,4.13,1.55
4464,1622422800,1,190.26,0.0,7.2,47.92,1.94,3.5,4.49,1.14
4465,1622426400,1,191.93,0.0,7.54,43.27,1.82,3.72,4.81,1.0
4466,1622430000,1,195.27,0.01,8.05,39.34,1.74,3.91,5.09,0.95
4467,1622433600,1,196.93,0.15,8.91,35.05,1.85,4.06,5.32,0.98
4468,1622437200,1,213.62,2.07,11.48,30.76,2.86,4.59,5.99,1.17
4469,1622440800,1,230.31,5.31,12.51,31.83,4.05,5.04,6.56,1.63
4470,1622444400,1,216.96,4.02,9.77,50.07,4.53,4.33,5.7,1.9
4471,1622448000,1,216.96,4.08,8.91,55.79,5.13,4.46,5.84,2.25
4472,1622451600,1,213.62,3.63,8.23,64.37,5.66,5.0,6.39,2.41
4473,1622455200,2,198.6,1.68,4.97,87.26,3.93,4.36,5.33,1.58
4474,1622458800,2,191.93,1.05,3.56,98.71,3.25,4.41,5.23,1.28
4475,1622462400,2,188.59,0.82,3.04,104.43,2.83,4.46,5.25,1.22
4476,1622466000,2,186.92,0.73,2.87,107.29,2.59,4.26,5.04,1.16
4477,1622469600,2,185.25,0.69,3.0,108.72,2.44,3.95,4.69,1.09
4478,1622473200,2,185.25,0.66,3.34,108.72,2.5,3.83,4.52,1.06
4479,1622476800,2,208.62,2.07,10.37,91.55,3.93,4.76,5.58,1.65
4480,1622480400,1,250.34,3.86,19.88,66.52,5.72,6.44,7.56,2.69
4481,1622484000,1,280.38,3.52,27.76,47.92,6.86,7.84,9.23,3.48
4482,1622487600,2,347.14,4.41,42.5,15.74,8.46,10.43,12.27,4.5
4483,1622491200,2,440.6,18.55,43.87,0.26,10.37,14.15,16.53,5.13
4484,1622494800,2,527.38,38.0,39.76,0.0,10.85,17.89,20.7,4.88
4485,1622498400,3,587.46,50.96,40.78,0.0,8.82,21.09,24.01,4.02
4486,1622502000,3,580.79,53.2,38.73,0.0,5.66,21.8,24.75,3.42
4487,1622505600,2,487.33,38.89,33.59,0.0,3.7,18.43,21.45,2.82
4488,1622509200,2,320.44,12.41,28.1,0.26,2.35,11.31,14.0,1.87
4489,1622512800,1,233.65,4.97,19.54,0.73,1.79,7.78,10.16,1.09
4490,1622516400,1,198.6,4.97,13.71,0.55,1.8,6.58,8.76,0.99
4491,1622520000,1,191.93,7.94,10.54,0.29,2.09,6.55,8.65,0.97
4492,1622523600,1,230.31,18.77,10.11,0.4,3.43,8.09,10.28,1.03
4493,1622527200,2,290.39,33.08,12.85,0.88,4.65,10.22,12.53,1.5
4494,1622530800,1,211.95,2.85,20.39,41.49,4.59,8.36,10.37,1.98
4495,1622534400,1,198.6,2.79,14.4,54.36,4.53,8.26,10.24,2.28
4496,1622538000,1,185.25,2.07,8.57,72.24,3.87,8.05,10.0,2.88
4497,1622541600,2,173.57,0.64,2.91,104.43,2.27,5.86,7.22,2.41
4498,1622545200,2,171.9,0.44,2.01,107.29,1.68,4.19,5.09,1.63
4499,1622548800,2,170.23,0.39,1.8,108.72,1.4,3.51,4.18,1.39
4500,1622552400,2,171.9,0.34,2.01,110.15,1.34,3.27,3.84,1.43
4501,1622556000,2,175.24,0.36,2.7,111.58,1.51,3.19,3.73,1.58
4502,1622559600,2,180.24,0.35,3.68,110.15,1.59,2.95,3.51,1.87
4503,1622563200,2,185.25,0.25,5.18,98.71,1.74,3.27,4.16,2.31
4504,1622566800,1,183.58,0.18,6.43,78.68,2.0,5.29,6.44,2.38
4505,1622570400,1,183.58,0.07,6.17,72.96,1.86,4.39,5.09,1.96
4506,1622574000,1,185.25,0.01,5.18,76.53,1.51,1.69,2.16,1.9
4507,1622577600,1,185.25,0.0,4.93,76.53,1.57,1.04,1.52,2.03
4508,1622581200,1,185.25,0.0,5.01,73.67,1.8,1.22,1.78,2.34
4509,1622584800,1,183.58,0.0,5.01,69.38,2.03,1.62,2.27,2.76
4510,1622588400,1,181.91,0.0,5.23,64.37,2.21,2.08,2.82,2.69
4511,1622592000,1,180.24,0.0,5.44,59.37,2.33,2.5,3.31,1.79
4512,1622595600,1,178.58,0.0,5.66,54.36,2.47,2.94,3.76,1.12
4513,1622599200,1,178.58,0.0,5.74,52.21,2.62,3.5,4.31,0.94
4514,1622602800,1,178.58,0.0,5.83,50.78,2.65,4.21,5.01,0.9
4515,1622606400,1,180.24,0.04,5.91,50.78,2.65,5.02,5.8,0.93
4516,1622610000,1,186.92,0.53,7.37,49.35,3.01,5.83,6.64,1.05
4517,1622613600,1,193.6,1.7,8.48,49.35,3.37,6.37,7.25,1.2
4518,1622617200,1,195.27,2.6,7.63,54.36,3.46,6.45,7.36,1.46
4519,1622620800,1,193.6,2.46,6.34,58.65,3.34,6.29,7.17,1.81
4520,1622624400,1,190.26,1.87,4.97,65.8,3.28,6.2,7.0,2.15
4521,1622628000,2,183.58,0.73,2.79,82.25,2.38,5.24,5.69,1.46
4522,1622631600,2,183.58,0.55,2.64,90.12,2.68,5.68,6.14,1.47
4523,1622635200,2,181.91,0.48,2.87,94.41,3.01,5.94,6.45,1.5
4524,1622638800,2,181.91,0.4,3.34,95.84,3.34,5.75,6.25,1.41
4525,1622642400,2,183.58,0.3,4.11,97.28,4.05,6.78,7.25,1.39
4526,1622646000,2,183.58,0.13,4.93,95.84,4.17,7.84,8.22,1.28
4527,1622649600,2,190.26,0.23,7.03,90.12,3.93,7.86,8.19,1.36
4528,1622653200,2,201.94,0.51,8.82,87.26,4.05,8.05,8.42,1.65
4529,1622656800,2,211.95,0.43,10.03,85.12,4.23,8.31,8.74,1.87
4530,1622660400,2,213.62,0.09,10.2,82.97,4.11,8.53,9.02,2.01
4531,1622664000,2,216.96,0.0,9.94,80.82,3.93,9.18,9.74,2.06
4532,1622667600,2,220.3,0.0,9.85,77.96,3.76,10.41,11.06,2.0
4533,1622671200,2,220.3,0.0,8.57,75.1,3.28,11.76,12.51,1.96
4534,1622674800,2,213.62,0.0,6.77,73.67,3.04,12.3,13.15,2.19
4535,1622678400,2,205.28,0.0,5.66,72.24,3.16,10.63,11.56,2.76
4536,1622682000,1,200.27,0.0,5.27,70.1,3.37,8.39,9.4,3.48
4537,1622685600,1,198.6,0.0,5.48,65.8,3.49,7.49,8.54,4.05
4538,1622689200,1,198.6,0.0,6.08,60.8,3.64,7.07,8.16,4.37
4539,1622692800,1,201.94,0.05,7.11,55.79,3.99,6.68,7.83,4.56
4540,1622696400,1,210.29,0.8,9.51,51.5,4.95,6.62,7.89,4.69
4541,1622700000,1,223.64,2.46,11.48,52.21,6.26,7.02,8.42,4.56
4542,1622703600,1,230.31,3.1,10.8,61.51,7.45,7.58,9.06,4.24
4543,1622707200,1,226.97,2.6,8.82,74.39,7.87,8.43,9.94,4.12
4544,1622710800,2,220.3,1.73,6.77,91.55,7.75,10.13,11.64,4.12
4545,1622714400,2,200.27,0.6,3.0,115.87,4.89,8.89,9.82,2.06
4546,1622718000,2,191.93,0.46,2.34,118.73,3.61,7.62,8.36,1.55
4547,1622721600,2,190.26,0.45,2.25,118.73,3.16,7.17,7.85,1.46
4548,1622725200,2,188.59,0.45,2.38,118.73,3.07,7.14,7.77,1.41
4549,1622728800,2,188.59,0.47,2.66,118.73,3.01,7.06,7.67,1.38
4550,1622732400,2,188.59,0.5,3.13,118.73,2.92,6.93,7.5,1.38
4551,1622736000,2,195.27,0.77,5.4,114.44,3.58,6.95,7.53,1.62
4552,1622739600,2,203.61,0.8,8.23,108.72,4.41,7.1,7.73,2.0
4553,1622743200,2,206.95,0.36,9.68,104.43,4.53,6.93,7.6,2.31
4554,1622746800,2,206.95,0.02,9.43,100.14,4.35,6.8,7.48,2.53
4555,1622750400,2,210.29,0.0,9.51,97.28,4.59,7.13,7.85,2.72
4556,1622754000,2,211.95,0.0,9.68,94.41,4.71,7.72,8.51,2.85
4557,1622757600,2,208.62,0.0,8.65,92.98,4.41,8.23,9.08,2.91
4558,1622761200,2,203.61,0.0,7.11,90.12,4.17,8.58,9.46,3.1
4559,1622764800,2,200.27,0.0,6.26,85.12,3.93,8.8,9.71,3.33
4560,1622768400,1,198.6,0.0,5.91,77.96,3.7,8.55,9.44,3.42
4561,1622772000,1,198.6,0.0,6.0,71.53,3.64,8.18,9.06,3.52
4562,1622775600,1,200.27,0.0,6.43,66.52,3.82,8.15,9.07,3.67
4563,1622779200,1,201.94,0.01,7.37,62.94,4.17,8.46,9.52,4.02
4564,1622782800,1,213.62,0.08,10.71,59.37,5.01,9.34,10.59,4.18
4565,1622786400,2,230.31,0.32,15.59,57.94,6.08,10.78,12.04,3.86
4566,1622790000,2,240.33,0.8,16.97,63.66,7.03,12.27,13.52,3.29
4567,1622793600,2,240.33,1.09,14.91,72.96,7.63,12.99,14.11,2.76
4568,1622797200,2,233.65,1.03,11.82,86.55,7.99,13.07,14.05,2.41
4569,1622800800,2,211.95,0.52,6.86,108.72,6.02,11.04,11.71,1.5
4570,1622804400,2,203.61,0.37,4.97,114.44,4.71,10.04,10.62,1.28
4571,1622808000,2,203.61,0.33,4.41,117.3,4.71,10.89,11.55,1.39
4572,1622811600,3,205.28,0.34,4.07,120.16,5.07,11.97,12.7,1.6
4573,1622815200,3,206.95,0.34,3.94,121.59,5.42,12.62,13.38,1.76
4574,1622818800,3,206.95,0.36,4.03,123.02,5.36,12.88,13.59,1.77
4575,1622822400,3,206.95,0.48,5.48,121.59,5.36,12.57,13.23,1.85
4576,1622826000,2,211.95,0.56,7.8,113.01,5.72,12.08,12.75,2.09
4577,1622829600,2,213.62,0.35,9.17,105.86,5.72,11.42,12.12,2.41
4578,1622833200,2,216.96,0.08,11.65,90.84,5.25,10.81,11.53,3.01
4579,1622836800,2,223.64,0.0,14.22,74.39,4.71,10.53,11.28,3.74
4580,1622840400,2,226.97,0.0,15.42,62.94,4.17,10.16,10.91,4.12
4581,1622844000,1,220.3,0.0,14.74,55.08,3.34,9.56,10.3,3.58
4582,1622847600,1,205.28,0.0,11.48,50.07,2.24,8.97,9.65,2.79
4583,1622851200,1,193.6,0.0,8.4,45.78,1.46,8.94,9.6,2.06
4584,1622854800,1,188.59,0.0,6.68,41.49,1.16,9.86,10.56,1.52
4585,1622858400,2,190.26,0.0,6.08,37.91,1.12,11.21,11.97,1.17
4586,1622862000,2,191.93,0.0,6.08,34.69,1.16,12.5,13.36,1.05
4587,1622865600,2,195.27,0.04,6.6,31.47,1.28,12.91,13.87,1.08
4588,1622869200,2,205.28,0.48,9.51,27.9,1.85,12.34,13.37,1.5
4589,1622872800,2,220.3,1.84,12.68,27.9,2.62,11.6,12.63,2.47
4590,1622876400,1,211.95,1.24,9.17,62.23,3.22,9.77,10.53,2.82
4591,1622880000,2,205.28,1.03,6.26,80.82,3.01,9.09,9.73,2.79
4592,1622883600,2,198.6,0.78,4.2,94.41,2.74,9.07,9.66,2.98
4593,1622887200,2,190.26,0.35,1.93,115.87,1.86,9.19,9.58,1.71
4594,1622890800,3,186.92,0.28,1.61,120.16,1.82,10.15,10.56,1.5
4595,1622894400,3,185.25,0.27,1.54,120.16,1.83,10.86,11.3,1.58
4596,1622898000,3,185.25,0.26,1.63,120.16,1.79,10.36,10.78,1.49
4597,1622901600,2,185.25,0.22,1.95,117.3,1.76,9.24,9.61,1.39
4598,1622905200,2,185.25,0.13,2.53,113.01,1.8,8.15,8.48,1.36
4599,1622908800,2,191.93,0.1,5.74,104.43,2.44,7.54,7.9,1.79
4600,1622912400,2,200.27,0.09,9.0,92.98,2.89,7.26,7.68,2.63
4601,1622916000,2,203.61,0.04,10.03,85.12,3.01,6.97,7.43,3.23
4602,1622919600,1,201.94,0.01,9.08,78.68,2.71,7.1,7.62,3.83
4603,1622923200,1,196.93,0.0,7.63,74.39,2.3,7.23,7.77,4.37
4604,1622926800,1,191.93,0.0,6.6,70.1,1.94,6.65,7.2,4.75
4605,1622930400,1,186.92,0.0,5.74,65.8,1.65,6.11,6.64,4.88
4606,1622934000,1,186.92,0.0,5.48,62.23,1.65,6.12,6.67,4.94
4607,1622937600,1,186.92,0.0,5.36,60.08,1.76,6.38,6.97,4.88
4608,1622941200,1,186.92,0.0,5.66,57.94,1.86,6.66,7.28,4.62
4609,1622944800,1,188.59,0.0,6.17,52.21,1.85,6.97,7.62,3.93
4610,1622948400,1,188.59,0.0,6.86,45.78,1.79,7.27,7.96,2.95
4611,1622952000,1,190.26,0.02,8.05,40.05,1.89,7.5,8.23,2.44
